question,label
"How do I write an honest reference letter for a talented employee who nevertheless has some serious flaws that I feel must be alluded to, at least obliquely, in the letter?",2
What's your single best piece of advice for anyone?,2
"Mario Draghi said, ""Work done today can continue regardless of who will be the Italian premier tomorrow."" What do you think?",2
How did pirate captains earn the respect of their crew?,2
What happens if the UK’s new customs declaration system for trade with the EU fails to work?,2
What are some examples of unusual creativity at its best?,2
Why did bad weather force NASA and SpaceX to cancel today's launch?,2
How much of the budget is used to pay interest?,2
Are we entering a new golden age of space travel?,2
Which New Testament verses clearly support the conservative Christian political position insisting capitalism as the only acceptable political economy in the United States?,2
How can I get started in learning penetration testing and DDoS?,2
"Theoretically, isn’t it possible for two species which are distantly related to come to appear closer related by the genome converging and mutating to be more alike?",2
"Why do narcissists, sociopaths and psychopaths seem to know how to read people?",2
Did Alec Guinness really predict James Dean's death?,2
What are the alternatives to Stripe for payments from users from all over the world (WordPress compatible)?,2
How did the interests of the great powers lead to the Middle East becoming a very unstable region?,2
What enterprise asset management software is available?,2
What large predators still live in Europe?,2
When Jordan annexed the West Bank was there any Palestinian resistance against Jordanian rule? Was the Jordanian administration formally legalized?,2
What is the difference between begging and fundraising?,2
"Isn't the most unique thing about cats is that they can be totally aloof about and cool to current events that ""set us humans on fire""?",2
Was Varys actually okay with assassinating Daenerys when Robert ordered it?,2
How long would it take the shuttle to travel to Neptune?,2
How were famous magazines formed?,2
What is the sequence of seasons in Pakistan?,2
What fashion magazine contains sewing patterns?,2
Does Walmart sell prime ribs?,2
Why is the Basque language still endangered?,2
Is Amazon a second tier tech company?,2
How can I be a bulk SMS messages provider?,2
Which is the best abroad educational consultancy for studying in Germany?,2
Have you ever hired someone because of their Udacity Nanodegree?,2
"Is it necessary to graduate from an Ivy League college to get a job at Microsoft, Google, or is an accredited degree enough?",2
Will the Falcon Heavy ever carry humans?,2
What are the features of the Lenovo X1 Yoga laptop?,2
What are N95 masks normally used for?,2
How often does the team that drafts the number one pick in the NFL fail that pick by mismanagement and lack of personal and coaching support?,2
What are some interesting uses of mercury fulminate?,2
What is the difference between a cast iron skillet and a non-stick skillet?,2
Do expensive guitar pickups make a difference?,2
What are the differences between a wireless and a wired connection?,2
What kind of computer do I need to work from home?,2
Should I wear shorts to work?,2
How accurate is the depiction of Pharaohs in Ancient Egyptian art?,2
Which smartphone is best for middle class people?,2
What is the proper swordsman’s stance with a sword during combat and how do you do it?,2
"Aries ascendant and Venus is in the second house, then what effect will happen in marriage?",2
What’s the major differences between an ENTJ and an INTJ?,2
How do you make your own UPC or barcode with Excel VBA?,2
Is it wrong to give meaty names to meat-free foods? Should this practice be banned?,2
"What are the best wireless earphones under Rs 5,000?",2
What is the oxidation state of each element in Febr2?,2
Is chicken in dumplings considered a type of chowder?,2
Would you vote me for president?,2
"Does your pet have any electronic devices just for them? Like an Amazon Echo for video or music, Furbo treat dispensers, GPS tag, etc?",2
Which is the affordable bulk SMS marketing service provider in Bangalore?,2
Where can you get YouTube annual report 2017 or 2018?,2
What do civil engineers do after graduating if they don't get a placement?,2
Why did Will Smith slap his co-star at the Oscars?,2
Which is better Sibelius or finale?,2
What can a 300x zoom see in a telescope? What zoom should I go to for nebulas?,2
Does the color of Ki in Dragon Ball have any significance?,2
How can I pass my German B1 exam? What do I do for that?,2
Did The Time Machine by H.G. Wells popularize the idea of time travel?,2
What are some interesting facts about Queen Elizabeth II?,2
What is it like to have a good/best friend of the opposite gender?,2
"What do British conservatives think about such things as gun rights, ending abortion, ending gay marriage, and restoring the death penalty?",2
What would happen if a meteorite traveling at Mach 32 were to strike my backyard?,2
When are welds stronger than the base material?,2
What do teenagers wish adults understood?,2
Why does no silver refinery tell us the total average cost to mint silver into 1 oz commercial grade silver from ore?,2
"Will Steam-Valve ever make another game again? I don't even care if it's Half Life, Portal, or anything.",2
When will liberals realize that the reason Trump is so successful is because he represents everything liberals hate?,2
If Hindi is purely derived from Sanskrit then why not call it Sanskrit instead of Hindi? What is wrong in admitting it is only Sanskrit and not a separate language?,2
Should we be disrespectful to former presidents if we disagree with them politically? US District Judge Moxila Upadhyaya referred to Donald Trump as “Mr. Trump” and not “ Mr. President”.,2
Do Steam games stay on your account?,2
How do countries who encounter earthquakes predict when an earthquake will occur and what process are taken to prevent it to make a very less damage when it occurs?,2
What is a Service Dog Trainer?,2
"How much table salt, in weight, do you have to dissolve in water to make soup just right?",2
Why didn’t my daughter get her growth spurt even though she got her period?,2
Who bought whom between Chrysler and Mercedes?,2
Why is SRK the biggest superstar in India?,2
What is the best theory on how most of pre-Indo-European languages disappeared but some survived despite the population changing in the same way?,2
Is it necessary to do type rating after CPL in Canada to fly a bigger air bus weighing more than 5200kg such as Boeing 737?,2
Who is the most powerful Marvel character in MCU?,2
Which processor has been used in the new Tecno Spark 7P smartphone?,2
How do I scrape all existing playlists from Spotify?,2
I have breast cancer what is the best diet for me?,2
Was the SBD Dauntless fitted with a more powerful engine during its service?,2
If I proved that,2
What is the best UK NGO for protecting women's rights and overall human rights?,2
"After you prepared to retire, what area of your life did not go as planned?",2
Why is Jerry Falwell Jr. taking an indefinite leave of absence from Liberty University?,2
What makes a Sith trooper a Sith? Do they actually use the force?,2
"Now that we’ve seen her in her movie, do you think Brie Larson was the right casting for Captain Marvel?",2
Do famous billionaires in the world invest in Bitcoin?,2
Should record-keeping be required on all ammunition sales in the USA?,2
Why are Chinese dramas so addictive?,2
Isn't Mount Vesuvius an active volcano? Could the Vatican be doomed if there was a major eruption?,2
Why is the researcher the instrument in qualitative research?,2
What would an alpha INFJ be like?,2
How do I know which kinematic equation to use?,2
What is the best way to get discounts on hotel rooms?,2
Can you use a CB magnet antenna without a whip?,2
Are there any 9mm revolvers that have a capacity of 10 or more rounds?,2
What special characteristics does the shoebill possess?,2
"I'm afraid and shy to talk to beautiful girls, what are some tips and cheats to overcome it?",2
"Why are expensive private middle and high schools worth it? I guess a 1:6 teacher to student ratio is pretty good, but are the teachers better at teaching or is it just something that the affluent can brag about?",2
Who are the winners in the MTV Video Music Awards 2020?,2
"Because of depression and not at all wanting to see my therapist for my appointment, I canceled. I’m exhausted with therapy although I have a good therapist, I feel I failed or can’t control my behavior so what’s the point. What to do?",2
What is it called when near the end of some yoga classes they have you just lay flat on your back for a bit?,2
Should students be encouraged to take the SAT and ACT?,2
"New theory: in Endgame, could Tony Stark have given Steve Rogers a metal shield (instead of vibranium) before the final battle since he is still a little mad at him? Could that be why Thanos broke it so easily?",2
What are the most common occupational safety and health risks in today's workplace?,2
What solutions should never be used to clean a flat TV screen?,2
What topics have recognized topic biographies? What are the rules about topic-specific bios?,2
What is the difference between an entrepreneur and an entrepreneurial mindset?,2
"My mp3 player that I just bought doesn’t seem to play all the songs. It keeps skipping some songs. The model is Benjie M9 MP3 player, does anyone know how to fix it?",2
What happens if a person who orders pizza takes the pizza and refuses to pay?,2
What are some famous call & response (conversation) Tamil songs that you know and like the most?,2
How do I clean up Gmail quickly?,2
How powerful is Throg (Puddlegulp) in the comics?,2
Are there any health benefits to feeding my kitten carrots and greens?,2
How woefully unprepared are we for dangerous asteroids hitting the Earth?,2
Has any programmer ever been paid per line of code?,2
"Why is Miyamoto Musashi considered one of the best swordsmen that ever lived, whereby there are many people who are better than him like General Honda?",2
"Formerly, fungi were grouped together with plants in earlier classification schemes. Do you agree with this classification? Why or why not?",2
Is China keeping North Korea from using nukes?,2
What does NCT 127 mean? [Music] [Kpop]?,2
"If NASA finds a fossil on Mars, how long would they wait to tell the public and does this instantly confirm alien life?",2
What does a positive antigen test mean?,2
Why are some cats so picky with their dry cat food brands?,2
"As a traveler, how do you determine what to bring with you in your carry-on luggage?",2
What causes the lawn mower to smoke?,2
Why does Ramsey create a fake escape for Theon?,2
Could the creators of Crysis have made the graphics even better in 2007?,2
"In which compartment should I get up with an RAC ticket, since there are no coach numbers allotted?",2
"Bagels are made with about five cents’ worth of ingredients, and they’re sold in bagel shops for a couple of bucks a piece, which is a 4000% markup. What other products do you know of that have huge markups?",2
"If Goku and Jiren were to have a match what would the actual betting odds of the fight be? Would Jiren be a 5 favorite? 10 point favorite? Or would Goku be the favorite with Jiren being the underdog? If so, by how much? Who would you bet on?",2
What is the easiest and best way to wake up in the morning?,2
Did Saudi Arabia and the UAE sign deals with Iran because they hope such deals will protect them from the fallout of a military strike on nuclear facilities? Are American and Israeli commentators correct that such assurances are dangerously naïve?,2
Do prisoners in Guantanamo Bay get better healthcare than immigrants trying to cross the border?,2
Why do you think that Target has been so successful in the United States but not in Canada?,2
Can the resultant of two unequal vectors be zero?,2
Why did Dr B.R. Ambedkar hate Hinduism?,2
How do I make a final year project?,2
Does a fluorescent light fixture use more energy than an incandescent?,2
Who is in the band 'Pearl Jam'?,2
"Does Redmi Note 5 Pro really have 2 rear cameras, or is it just to show 2 cameras?",2
How does the marginalized mainstream media contribute to the spread of misinformation and the erosion of public trust in news sources?,2
"Can severe, prolonged stress levels affect the capacity to feel one's own emotions?",2
Why are cops so eager to draw guns on anyone?,2
Why whenever I get in the shower my girlfriend want to join?,2
What is your say to All India Muslim Personal Law Board's plan to open Sharia courts in all districts?,2
Has Bipin Rawat cautioned Nepal about China’s footprint?,2
What is the weirdest object you've ever found?,2
What is the best way to deep fry chicken breasts?,2
"Are Durga, Parvati and Radha Rani the same?",2
Intel vs ADM Ryzen which processor is better?,2
What are some ways I can attach both large and small vertical cardboard tubes to flat horizontal platforms when constructing a homemade multi-level cat tree?,2
What is the best way to start learning PHP?,2
How can I block my Facebook page from a specific country?,2
What was Superman’s most overwhelming display of raw power?,2
How much insulin should a healthy person produce per day? What is too much and what is too little?,2
What is the main reason for England winning the third T20?,2
"How can I earn $1,000 monthly as a freelancer?",2
Would you ever wear a Rolex submariner with a suit and/or blazer?,2
"Was Iran/Persia powerful before? Was it full of barbarians as mentioned in the movie “300”? If it was, then did Persians raise the three empires of Achamedians, Safavid, and Sasanian?",2
Is there any bank PO selected in the UPSC?,2
How can we earn money by using ChatGpt and blogging?,2
My therapist told me that I have to form a healthy relationship with myself before I can love others in a healthy manner? How does someone who grew up in a dysfunctional family supposed to magically treat themselves with love and respect?,2
How do I get someone's name by their mobile number?,2
An encryption key in cryptography. What it is and how it's used in relation to something like AES?,2
What is the best breed of dog for someone who has multiple sclerosis?,2
Is it good or bad if I invest in ELSS beyond the section 80C tax limit?,2
What are the main differences between musicals and operas?,2
"Is it true, “Breaking: New York City teachers who refused the COVID jab had their fingerprints and personnel files sent to the FBI, per a recent report” or is this more China propaganda?",2
"What video game console has not been hacked, so that games can be copied, emulated, or pirated?",2
What happens when AgNO3 is added to NaCl?,2
How is Sweden able to send almost no trash to a landfill?,2
"If buying a new, high end road bike and you can only choose one, do you go with electronic shifting or disc brakes?",2
Can you share images of Lord Shiva and Lalitha Maa’s (specifically Parvati maa in lalitha maa form only) marriage?,2
Which people lead extraordinary lives from an early age?,2
"Breakdancing and hip-hop, which one came first?",2
"Do respected veteran programmers consider PHP programmers ""Real Programmers""?",2
What are some effective strategies for lifelong learning and personal growth?,2
How do I bring my goldfish back to life?,2
"What are some of the shrewdest, smartest military maneuvers ever seen?Was it a significant point in history?",2
"Can a digital marketing consultant only specialize in SEO, or is that too small of a specialty?",2
What are the INFPs most overlooked strengths?,2
"What would be the world like if Gaddafi, Mubarak and Saddam Hussein were still in power?",2
"When do you cut back peonies, and do they bloom back?",2
Can you cash a Walmart money order without the 10 digit tracking number? I lost my receipt,2
Which type of Twitter poll makes you answer?,2
"When, how, why, and by whom was Tamil created according to ancient Tamil literature?",2
"Can you make cornbread with cornmeal and all the other ingredients but only use cornmeal, other ingredients, and omit the flour?",2
What are some of the best blogging tools?,2
"What's it like being a Slider, a person whose energy effects electronic equipment by making it shut down, malfunction or go haywire?",2
What is served as breakfast in your country?,2
Can humans implant chlorophyll in their DNA and obtain energy through photosynthesis without eating to survive?,2
How do people season a cast iron skillet with bacon grease?,2
Can you draw the shear force and bending moment diagrams of the beam shown in the figure below considering the given load?,2
"Is marijuana legal in Washington, DC?",2
"Which is better, manned space missions or unmanned?",2
"What are the ancient languages of Troy, Sparta, Miceanean and Macedonian tribes? Did they have similar words or traditions? Did Hellenic setlers learn from all of them?",2
"What does Ferrari mean in Italian? How do you spell it with an accent on the ""e""?",2
Do autopilot systems in some way diminish the natural skills and reflexes of pilots?,2
What is the worst way to start a conversation on Tinder?,2
What is the importance of calculus to maritime course?,2
Do dogs have growth spurts after they're fully grown?,2
How would you analyze condensing (gas to liquid) and boiling (liquid to gas) from the point of view of the first law of thermodynamics?,2
Why is it that Entergy in Louisiana is allowed to charge a storm restoration fee that adds up in the millions but there is no audit or public record of what the money is used for?,2
Is organ similar enough to piano where a piano player that doesn’t know organ can just switch over to organ and it would be easy?,2
Has Saudi Arabia effectively neutered OPEC by unilaterally cutting their crude price and threatening to increase production?,2
Some people argue that developers should not be involved in testing their own codes but that all testing should be the responsibility of a separate team. Give arguments for and against testing by the developers themselves?,2
Why is plastic surgery on the rise?,2
How do homosexuals decide who is the alpha; coin toss?,2
How many gun owners have actually stopped a crime from being committed by using a gun?,2
Is the response to Ponniyin Selvan II movie a slipper shot given by the audience to the artificial hype created on Mani Ratnam?,2
What are the major biological principles underpinning the technology of plant tissue culture?,2
Hello! My Aiwa compact disc stereo cassette receiver’s cd drawer will not fully close. It is jammed somehow but I can’t figure out how. What should I do?,2
What is the best online tool to teach interior design?,2
What is the purpose of a university education? Is it primarily to learn or to acquire credentials for a future job?,2
"If the Avengers Hulk fought King Kong, who would win?",2
What are some tips for me if I am new to competitive programming?,2
"Are teachers who tell students that ""math is racist"" actually hampering the future success of those students?",2
Should I buy a OnePlus 6 or a Samsung Galaxy S8?,2
My partner of one month doesn’t like my therapy dog of 10 years. What should I do?,2
From where can I learn backend development from Java?,2
What do you think The Hound and Arya are heading south to do?,2
Are there any Enterprise Cloud sharing solutions like DropBox but that suit a larger user base. I.e. where only a client needs to be installed on each machine and it will store files locally or easily allow remote access to files?,2
What are top skills that a cloud computing engineer should have these days in order to be successful?,2
What kind of simple machine is a faucet?,2
How many mass of copper can be obtained from 500g of copper sulfide?,2
What is the demerit of retrograde Jupiter in the second house?,2
Why do masons show up in a brother's funeral? Can they be asked no to if it would upset relatives?,2
Which is a better band: Iron Maiden or Judas Priest?,2
"Why do pitchers get new balls when the balls hit the ground, but when a ball is hit, it is thrown back to the pitcher and put back in play?",2
"Why didn't Atlanteans, Amazons and men unite against Steppenwolf in Justice League (Snyder's version)?",2
"If I have a solid cat carrying point gene and I'll breed it to a solid one (non-carrier), will kittens still carry the point gene?",2
What are some ways in which people can use Bible verses for inspiration and motivation?,2
Can dogs eat pumpkin pie?,2
How is Armaf Club De Nuit Intense Eau De Toilette for men?,2
What are some last minute tips for the IPM exam of IIM Indore as it is scheduled on the upcoming 7th of September this year?,2
What’s the point of the British guards (red suits and black hats)? Are they actually trained to take down threats? What weapons do they have?,2
"What does “Estağfurullah” mean in Turkish, and when should I say it?",2
"Why did Florence, Italy become the center of the Renaissance?",2
What are the worn out parts in a cylinder which can cause weak compression?,2
Why do women feel like second class citizens when they have more rights than men?,2
What are best app for photo editing?,2
Which paper is used for origami?,2
How does a nuclear pulse propulsion system work?,2
What types of virtual events will there be a demand for post-covid?,2
"Makemytrip and BookMyShow apps sends a WhatsApp message about booking, how do I get these services for my client base?",2
What's it like for an American living in Mexico?,2
What are some constraints on innovation that are preventing us from becoming the science fiction world so many movies predicted?,2
"How do I recover all my contacts, friends and family on my Facebook account?",2
What are some tips for smoother free motion quilting?,2
What are the best features of a Saab Gripen?,2
What was the Mercury mission designed to do?,2
"What song has the lyrics ""someone left the cake out in the rain""?",2
Why should we not use firecrackers on the occasion of Diwali?,2
Why does my cat sit on my feet when I'm standing?,2
How can I use WhatsApp without a SIM card on your phone?,2
What is the strangest thing you have seen or heard while in Jordan?,2
Is dry sift kief higher quality than bubble hash?,2
What is the best ayurvedic medicine for diabetes?,2
What is the most compelling evidence for the existence of the Loch Ness Monster?,2
Is it safe to share publicly my bitcoin address?,2
Does Canada feel animosity towards the Trump administration for the threats and tariffs of the last two years?,2
What are easy recipes to learn if I don't know how to cook or even prepare basic dishes?,2
How much do Imax cameras cost?,2
What is the right way to count the amount of nodes missing in a binary search tree to become a complete tree?,2
Do non-native users of ASL have a noticeable accent in their signing?,2
Why would a narcissist block you on Facebook then unblock you then block you again?,2
Should farmers be prohibited from owning guns?,2
GoT Spoilers S8E6 - Why was Lord of Vale (Robin Arryn) missing from the meeting of Westeros Lords where Bran was chosen as the king?,2
"How grand were the festivities at 2,500th year celebrations of the Persian Empire in Iran?",2
What are the best freelancing sites?,2
What is the import duty of bringing 50 inch SMART LED TV from Dubai to India?,2
Why did Kavanaugh say that Americans have a right to privacy after protestors ruined his meal at a steak house when he was part of the majority SCOTUS opinion that overturned roe on the basis that the constitution doesn't grant a right to privacy?,2
"How do I switch Ubuntu/ Solaris/BSD terminals in a laptop using VirtualBox on Linux? I have OpenSuSE Leap as my host. Every time I try to switch terminals it switches the OpenSuSE Linux HOST terminal and not the Linux, Solaris or BSD GUEST terminal.",2
"What movie that isn't in the horror genre would you classify as a horror movie, and why?",2
Who is Raghunath Mohapatra?,2
"Android phones show a small icon if a tracking app is installed with or without the owner's knowledge, does Apple have a similar icon or notification?",2
"Can a doctor place a woman in a temporary coma under anesthesia so she doesn't feel the pain of labor during childbirth, and if this is done, can the woman give birth while unconscious?",2
How does financial auditing work?,2
How do I restore admin access for my hacked meta business manager?,2
What is the most dangerous place on Earth?,2
How can I become a genius like Einstein?,2
"Every time I play the drums, my dog sits in front of/by the kit and frequently gets up to put his head on my thigh in the midst of me playing, looking at me like he’s expecting something. Is that him asking me to stop or enjoying it?",2
Does Cersei Lannister show signs of madness in ASOIAF? Will she use wildfire in the books to kill all her enemies like she did in GoT?,2
What does it mean when you dream about a black cat who knocked at your house and came without asking? The cat was smiling weirdly and has a child head and hands.,2
How does NFT get momentum in the art world?,2
"What is the difference between ""stylized"" and ""abstract"" in art?",2
Does the JioFi Wellcome offer include a free Bluetooth speaker?,2
What kind of benefits does being an FFA officer have?,2
Why did most propeller planes during WW2 have 1 landing gear at the back and 2 at the front unlike modern day propeller planes?,2
What should I do before a month of the 10th board exams?,2
"I know most IDF soldiers are good, and harming anyone is against the IDF code of ethics, but why are they many videos of (bad apples) IDF soldiers who harm Palestinians and what is being done to stop them?",2
When will USA and its European allies realize Putin isn’t bluffing when he says we are getting closer to nuclear war?,2
"As an international student, what are the best ways to save money while studying in the United States?",2
Should we use “audience was/were” clapping?,2
Does ethical obligation go beyond standard ethical conduct?,2
What company offers good mobile application development services?,2
How dangerous is low iron?,2
"German Shepherd owners, why did you choose a German Shepherd over other breeds?",2
How many orbeez the magazine of the MAC-10 can hold?,2
How profitable is magazine advertising when used in business?,2
Why is blue the most used color on the internet?,2
What is Jagananna Chedodu scheme in Andhra Pradesh?,2
Why can I never get wood chisels as sharp as when they are brand new?,2
"Any recommendations for time management software (time tracking, estimates, invoices, purchase orders) for a creative agency?",2
How can I get a double digit rank in the NEET 2020 if I got 563 in the NEET 2019 (my first attempt)?,2
"It's said that the ""Hidden Bible Code"" says the rapture is in 2021. Is this true?",2
Why do we need to know what a subspace is in vector algebra?,2
What do school faculty do during summer break?,2
"Is the term ""illegal immigrant"" meant to apply to the person or the offense, similar to calling a convict a ""murderer""?",2
Do you need a permit to busk in the subways of New York City?,2
"Is ""Paykun"" a legit payment gateway service for online payment?",2
What are some famous animals throughout history?,2
What are the books to study for the NEET exam to get good marks? Is it okay for reading only NCERTs of 11 and 12?,2
Do we really have to boil the caterpillar alive to get silk?,2
Which class air travel is offered by GOI to ASO in MEA at foreign posting since IFS officers are provided by class 1 air travel?,2
"What does the British word ""bint"" refer to?",2
How often is a calculator used in pure math?,2
Do all entrepreneurs need an outside investor?,2
"Why isn’t there a Gharana system in the Carnatic style of music, yet Gharanas exist in Hindustani classical music?",2
"What are ""Nanodegrees"" and ""Micromasters""?",2
What exercise can lose face fat?,2
Why is the United States so much against the EU? It seems that the current US administration wants to see an end to the EU.,2
"Why did sailors keep pets aboard their ships (such as cats, dogs, birds)?",2
How can I download Twitter videos using Chrome?,2
What exact race are Assyrians?,2
What are the chances of me getting a residency spot in dermatology as an IMG? I want to take step 1 after it's become pass/fail so assuming I do well in step 2 CK and do a transitional year in the US are there any real chances of getting into derm?,2
Question for gun owners: Did you believe in Joker's right to bear arms on Joker (Joaquin Phoenix's role)?,2
How was the manorial system a consequence of the collapse of the Western Roman Empire?,2
Could we use Conway's Game of Life in file compression?,2
"Do they have stereotypical ""American food"" restaurants in other countries, and do they serve any ""American foods"" that aren't actual American?",2
Can I use a commercial restaurant degreaser to de-fog my headlamps?,2
"Is it worth buying a laptop for Ubuntu or Linux in general? What are some good brands to buy from, and what should be considered when buying one (battery life, weight, etc.)?",2
Does the oral microbiome have any influence or effect on our gut microbiome?,2
Can someone who enlists in the navy get transferred to the army if they find they are chronically seasick?,2
Is medication always needed for ADHD no matter how good or bad your ADHD is?,2
Can somebody help me with the best endocrinologist in Mumbai for pcos?,2
"Are there any spectator, Olympic, or televised sports that are co-ed?",2
"As a Buddhist, how can I increase my level of compassion without being taken advantage of?",2
Why are HDMI cords so expensive?,2
How can I enjoy my local woods but avoid poison ivy/oak?,2
How do you use an Xbox One controller without a console?,2
Is LPU good for taking admission in the CSE branch?,2
How can you preserve clay pots and jars?,2
Why do people from other countries think the USA’s healthcare system is so great?,2
What would you say is the best financial investment?,2
Will 25 mg of an edible get you high?,2
Can Tether reach 100?,2
Is it anti-white to have opposed the apartheid regime of South Africa?,2
Is it safe for me to pet my cat after using lotion?,2
What do you see when you look at the GOP?,2
Are more visas granted to those who apply to Australia’s Migration Program or the Humanitarian Program?,2
Did Kishimoto originally want Sasuke to be the main character of his story instead of Naruto?,2
Why does the Republican Party dislike Mike Pence?,2
What is chutiya in Hindi?,2
"Is there any small (max of 1,2 cm) electronic element that decreases the voltage and increases current (buck converters are too big, linear voltage regulators gives less power in the output, transformers only work with AC)?",2
Is it hypocritical for libertarians to be pro-life?,2
What is the strangest convention you've ever been to?,2
"If the receiver of the CCTV camera is off, does it still record?",2
What has led to China's falling foreign trade figures?,2
What is the MiG-21 Bison variant?,2
"Which data compressor software is best? What is the compression method (.rar, 7zip, or any other you know)?",2
Why are rainforests being burned down instead of cut down?,2
What would you do if you woke up beside Kamala Harris?,2
How do I make money online without an investment in 2023?,2
What is the criteria to get admission in BHU-IIT for an M.Pharm after qualifying for the GPAT?,2
Is it true that the Patriots are not as good without Tom Brady?,2
What was the strangest fast food order you've seen?,2
What is the point at which a liquid changes to a solid?,2
How does a hybrid strain differ from sativa and indica?,2
"In The Dark Knight Rises, Batman moves a four megaton fusion bomb out to sea to spare Gotham City. Assuming Gotham is equivalent to New York, how far out to sea would he have to go to minimize deaths?",2
"If an atheist doesn't believe in God, do they also not believe in Satan?",2
"As a crossdresser, do you like satin silk clothes? What are your favorite pictures?",2
"Is it possible, in the mathematics of our universe, to construct a coherent model for an imaginary universe with other laws of physics?",2
How do I invest $20000 USD in the best possible way?,2
Why are love-marriages unstable in comparision to arranged-marriages?,2
What are the things you shouldn't share on social media?,2
"If Kurds are liberal, why don't they keep dogs like Turks?",2
Should I choose electrical and electronics engineering in BITS Pilani or would an MSc in economics be better? I'm mediocre in studies as I got only 240 in the BITSAT 2023.,2
What are the disadvantages a person can have after becoming a member of a Freemason?,2
Who was the most influential French Chef in history?,2
What is it like raising a very high IQ child?,2
Would you do the same thing to Chris Rock if you were Will Smith?,2
Can I do contemporary dance without ever going through ballet classes?,2
"What is your favorite sci-fi book series, and why?",2
Do you think Mark Cuban would make a good POTUS?,2
Why don't car companies just keep making old popular cars?,2
"Sometimes when I'm on a WhatsApp call, the app suddenly says call on hold. Do you know why?",2
Which type of tree is the most unique?,2
What is the refractive index of pure water at AM radio frequencies?,2
What is the price of a Yamaha FZ V3?,2
"What is the best hotel you have ever stayed at, and why?",2
Is anyone looking for a freight forwarder?,2
What is the best way to increase soil depth?,2
What do you think would happen if a tourist would walk with a Nazi flag in Jerusalem?,2
What happened to the Balkh and Badakshan Subahs established by Shah Jahan?,2
"What is your review of Kerala, India?",2
What is the function of an SAP FICO consultant?,2
"How can matter be completely destroyed from existence? Someone told me that if we hit the proton with its antimatter, it would go away? Does it expire or turn into energy? Which one is real?",2
How can you tell the difference between a baby snake and a worm?,2
"How are Green's Theorem, Stoke's Theorem, and Divergence Theorem all connected?",2
Is it true that many East Asians are insular to other cultures?,2
"Could my package possibly go to my nearby post office (first class shipping) tracking: November 13, 2020 Departed USPS Regional Facility, YBOR City FL (that’s Tampa and in Lehigh about two hours away from Tampa)? Could it possibly come tomorrow?",2
"Why did Roger Waters seek to legally dissolve Pink Floyd back in the early ’80s? He was the bass player, co-lead singer & main songwriter of the band and he’s not the whole band itself (Syd Barrett was the founder of the band).",2
Why does my chinchillas eye turn white to regular? No injuries or discharge and has full sight?,2
What type of speaker should produce the most realistic human voice when a voice recording is played back?,2
What genetic malformation does Megan Fox have?,2
"If you apply as an astrophysics major at Harvard, do you have to get an 800 on the SAT Subject Test for Physics?",2
How much did Indigo and SpiceJet benefit both in financial and non-financial aspects due to the grounding of Jet Airways?,2
What is the importance of an enclosed entry permit in maritime?,2
"Can we defeat Heisenberg's Uncertainty principle by having one person measure the particle's position, while another one measures its momentum, but the two people don't talk to each other, but give their results to a third party?",2
"CNN reported that 1,000 US health experts have demanded that businesses not be allowed to reopen, but protestors should not be criticized for violating suggestions and increasing infection risks. Does science not matter anymore?",2
"Which is the last line in Hanuman Ji Aarti, 'Jo Hanuman ji ki aarti' or 'Lanka vidhvans kiye Raghurai'?",2
How do you think Keanu's death will affect Sharon's character development in EastEnders?,2
