question,label
"These are separate questions, answer each:

(a) How does James fit into the usual clientele of MALS She is a veteran
(b) How does James fit into the usual clientele of MALS She's illiterate
(c) How does James fit into the usual clientele of MALS Rich
(d) How does James fit into the usual clientele of MALS She is elderly and female
(e) How does James fit into the usual clientele of MALS She's happy
(f) How does James fit into the usual clientele of MALS Elderly
(g) How does James fit into the usual clientele of MALS She is poor
(h) How does James fit into the usual clientele of MALS Female
(i) How does James fit into the usual clientele of MALS She is handicapped
(j) Which portions indicate that James had limited income When James realized she had been swindled
(k) Which portions indicate that James had limited income More than twice her monthly income
(l) Which portions indicate that James had limited income She has precious little money
(m) Which portions indicate that James had limited income She had precious little money and her bill was twice her monthly income
(n) Which portions indicate that James had limited income Can't read or write",3
"A. Durer's The Men's Bath House was created in 1496 which was how many years after his return to Nuremberg 1 year
B. Durer's The Men's Bath House was created in 1496 which was how many years after his return to Nuremberg 1
C. Durer's The Men's Bath House was created in 1496 which was how many years after his return to Nuremberg Some time after 1495
D. Durer's The Men's Bath House was created in 1496 which was how many years after his return to Nuremberg 7
E. Durer's The Men's Bath House was created in 1496 which was how many years after his return to Nuremberg 3
F. How long after opening his workshop did Durer did he create The Men's Bath House 4
G. How long after opening his workshop did Durer did he create The Men's Bath House Some months after
H. How long after opening his workshop did Durer did he create The Men's Bath House 1 year
I. How long after opening his workshop did Durer did he create The Men's Bath House 1
J. How long after opening his workshop did Durer did he create The Men's Bath House He created the scene a year after opening his workshop
K. How long after opening his workshop did Durer did he create The Men's Bath House 2",3
"A. Who is a better Prime Minister of India, Narendra Modi or Manmohan Singh?
B. Can an occupational therapist do surgery?
C. What is the new income tax slab of 2021-22?",3
"(a) What are your silly little parenting tricks that you're so glad you discovered?
(b) What kind of food do people from the UK eat that is considered an acquired taste to the rest of the world?
(c) Does Shopify have dropshipping?
(d) Is it possible to have an English accent if you are not white?
(e) English is an almost grammar-less language. — Richard Grant White. What do you make of this statement?",3
"A) What crops would the Spanish force the people they took from Africa to work Sugar cane and other crops
B) What crops would the Spanish force the people they took from Africa to work Spanish Town
C) What crops would the Spanish force the people they took from Africa to work Pigs
D) What crops would the Spanish force the people they took from Africa to work Thatching
E) What crops would the Spanish force the people they took from Africa to work Applied for a U.S
F) What crops would the Spanish force the people they took from Africa to work Sugar cane and other crops that required large numbers of laborers
G) What labor intensive crop did the Spanish import slaves to grow Slash-and-burn
H) What labor intensive crop did the Spanish import slaves to grow Pigs
I) What labor intensive crop did the Spanish import slaves to grow Thatching
J) What labor intensive crop did the Spanish import slaves to grow Sugar cane",3
"These are separate questions, answer each:

A. What are your choices of preference in NEET 2022 counseling?
B. Can you do a singing reveal?
C. Is there is any chance to grow? I am 16 and am almost 5.4. Can I still I have a growth spurt?
D. How do you get a name changed on a birth certificate? I recently found out that my dad is not my biological dad, but I have his last name and he's on my birth certificate. How did my mom get this all changed and am I able to get it changed back?",3
"A) After ownership is finalized, what will be the offer to the Subcontractors exodus of skilled workers
B) After ownership is finalized, what will be the offer to the Subcontractors Nothing
C) After ownership is finalized, what will be the offer to the Subcontractors A settlement and swift transition
D) After ownership is finalized, what will be the offer to the Subcontractors $200M
E) After ownership is finalized, what will be the offer to the Subcontractors $1.5B",3
"Questions:

A) After touching the tip of her tongue to the arsenic, what did Matilde do Nothing
B) After touching the tip of her tongue to the arsenic, what did Matilde do She immediately rinsed her mouth with water, tied up the package again, shut the drawer, and put the key into her pocket
C) After touching the tip of her tongue to the arsenic, what did Matilde do Rinsed her mouth with water",3
"Questions:

a) Which climate zone is situated between the other two geographically Polar
b) Which climate zone is situated between the other two geographically The temperate zone is between the polar and tropical zones
c) Which climate zone is situated between the other two geographically Tropical
d) Which climate zone is situated between the other two geographically Temperate
e) Which climate zone is situated between the other two geographically Central
f) Which climate zone is situated between the other two geographically Temperature
g) Which climate zone is situated between the other two geographically Middle",3
"Answer all questions individually:

A) If you had one wish from a genie in a bottle, what would it be?
B) Is it hypocritical for libertarians to be pro-life?
C) What exercise can lose face fat?",3
"a. Who pitched the ball to Sara and where did it occur Her best friend in the park
b. Who pitched the ball to Sara and where did it occur Sara and at the park
c. Who pitched the ball to Sara and where did it occur Her coach in the schoolyard
d. Who pitched the ball to Sara and where did it occur Her dad did in the park
e. Who pitched the ball to Sara and where did it occur Her dad in the backyard",3
"A) How do people who eat only once or twice a day manage to not feel hungry between meals?
B) What is the best Bollywood song for caller tune?
C) What are your tricks and ways to make instant ramen noodles taste better and different?
D) You are having a big argument with your spouse. Your spouse grabs the family shotgun, points it at you and threatens to shoot you. What would you do?
E) Prince Harry says he and Meghan won't return to the UK. Why don't the UK people be less racist and welcome Meghan Markle?",3
"A. What became impossible for Benjamin Looking good
B. What became impossible for Benjamin Singing
C. What became impossible for Benjamin Carrying his items upstairs
D. What became impossible for Benjamin Negotiating Social Security bureaucracy by himself
E. What became impossible for Benjamin Paying his bills
F. What became impossible for Benjamin For Benjamin it is impossible to negotiate the Social Security bureaucracy himself
G. What became impossible for Benjamin Carrying groceries up the stairs
H. What became impossible for Benjamin Walking up the stairs",3
"a. What is the cheapest country to visit from India?
b. Why does Modi celebrate Deepavali every year with the Indian Army, even though India is a secular country, and he does not celebrate other religious festivals?
c. What is the real meaning of friendship?
d. Would Hillary Clinton have made a better President than Donald J Trump?",3
"Work through the following:

a) My 3-year-old insists on sleeping on the floor. Should I let him?
b) How do you remove a household cleaner from your gas tank?
c) How is Rudyard Kipling’s poem ‘If’ racist? It is obviously sexist, but I cannot see racist undertones in it.
d) Is investing in cryptocurrency still profitable?
e) Is the US safe for East Asians now? If I'm a Taiwanese or Japanese, are we going to be discriminated against?",3
"Answer all:

A) What is ताजमहल किस नदी के किनारे स्थित हैं?
B) What are some little known benefits to leasing a vehicle rather than purchasing?
C) Should we be disrespectful to former presidents if we disagree with them politically? US District Judge Moxila Upadhyaya referred to Donald Trump as “Mr. Trump” and not “ Mr. President”.",3
"Answer all questions individually:

(a) In these cultures, with what title is he most often referred King of Asia or King of the World
(b) In these cultures, with what title is he most often referred King of Asia
(c) In these cultures, with what title is he most often referred king of earth",3
"Answer each question independently:

a. If Deku catches Goku off guard, can he one-shot him?
b. Is it true that Lord Shiva is not mentioned in the Vedas?
c. What are some little known benefits to leasing a vehicle rather than purchasing?",3
"(a) What are some unique tips and tricks for improving productivity?
(b) How well guarded are National Guard armory’s? With all the riots and looting going on, could they become targets for people looking for weapons?
(c) Can you have a growth spurt at 21?
(d) Is Charli a boy or a girl’s name?",3
"A) Fully-owned foreign companies engaged in e-commerce would be able to set up offices in what free zone Jebel Ali
B) Fully-owned foreign companies engaged in e-commerce would be able to set up offices in what free zone Gulf Information Technology Exhibition (Gitex)
C) Fully-owned foreign companies engaged in e-commerce would be able to set up offices in what free zone Dubai Internet City
D) Fully-owned foreign companies engaged in e-commerce would be able to set up offices in what free zone Open zone
E) What will companies involved in Dubai Internet City be able to do Trade
F) What will companies involved in Dubai Internet City be able to do Employ staff and own equipment in the open zone, including fully-owned foreign companies
G) What will companies involved in Dubai Internet City be able to do Engaged in e-commerce
H) What will companies involved in Dubai Internet City be able to do Employ staff
I) What will companies involved in Dubai Internet City be able to do Engage in retail
J) What will companies involved in Dubai Internet City be able to do Provide equipment in the open zone
K) What will companies involved in Dubai Internet City be able to do Provide services with no charge to the fully-owned foreign companies until you lose all the money
L) Why is it called Dubai Internet City It is a free zone for e-commerce. e-commerce companies would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies
M) Why is it called Dubai Internet City Free zone for e-commerce
N) Why is it called Dubai Internet City It's located in Dubai and it's for companies engaged in e-commerce
O) Why is it called Dubai Internet City It's set to open at the same time as Gulf Information Technology Exhibition (Gitex)
P) Why is it called Dubai Internet City To encourage Internet use",3
"Answer all:

a) What is the future of a web development company in India?
b) What is the most horrible thing you have seen while in a mental hospital?
c) What is jazz?
d) What is the future tense of teach?
e) How can you tell the difference between a baby snake and a worm?",3
"Answer the questions below:

a. Why was Katherine seeking legal help Apartment had broken infrastructure and to reinstate Medi-Cal benefits
b. Why was Katherine seeking legal help She didn't have enough food
c. Why was Katherine seeking legal help The landlord took her rent money
d. Why was Katherine seeking legal help She committed a crime
e. Why was Katherine seeking legal help Because she lost her health care insurance
f. Why was Katherine seeking legal help She wanted to restore Medi-Cal
g. Why was Katherine seeking legal help She wanted to sue her landlord
h. What repairs or issues caused Katherine to withhold rent Issues withthe heat in the apartment
i. What repairs or issues caused Katherine to withhold rent Rat bites
j. What repairs or issues caused Katherine to withhold rent Broken toilet and non- working oven, rats and roaches, and a fourthfloor landing with no railing
k. What repairs or issues caused Katherine to withhold rent Katherine withheld rent because of a broken toilet and non- working oven, rats and roaches, and a fourth floor landing with no railing
l. What repairs or issues caused Katherine to withhold rent A broken toilet and non- working oven, rats and roaches, and a fourthfloor landing with no railing
m. What repairs or issues caused Katherine to withhold rent Repairs that her landlord refuses to fix
n. What repairs or issues caused Katherine to withhold rent Katherine withheld rent because she felt she deserved new carpeting and a garbage disposal in her apartment",3
"a) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 Because the Iranian authorities want to strike at the heart of the regime's greatest vulnerability -- internal legitimacy with its own people
b) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 The misogynist nature of Iran's religious leadership
c) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 Women activies
d) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 for more than a decade
e) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 government crackdown
f) What is the reason that the Iranian government has increasingly targeted the reform movement of women activists since 2009 CNN.com opinion articles",3
"Work through the following:

A) Where was Kongfuzi born Shandong Province in eastern China
B) Where was Kongfuzi born Shandong Province
C) Where was Kongfuzi born West China
D) Where was Kongfuzi born Daodejing
E) In what year and providence was Confuius born 475 b.c
F) In what year and providence was Confuius born Shandong
G) In what year and providence was Confuius born 551 b.c. in the Shandong Province
H) In what year and providence was Confuius born 475 bc in Qufu
I) In what year and providence was Confuius born 551 bc in the Shandong Province
J) In what year and providence was Confuius born 1976
K) What is the current name of the land in which Confucius was born Shandong Province in eastern China
L) What is the current name of the land in which Confucius was born Confucius was born in what is now the Qufu Province in northern China
M) What is the current name of the land in which Confucius was born Confucius was born in what is now Shandong Province in eastern China,
N) What is the current name of the land in which Confucius was born Eastern China",3
"Work through the following:

a) Is the Financial Times newspaper biased in favour of the UK Conservative party?
b) How does NFT get momentum in the art world?
c) What are the best freelancing sites?
d) What is the best way to get discounts on hotel rooms?",3
"A. in any way?
B. What are the best street foods in India?
C. What is your favorite sci-fi book series, and why?
D. Which rock band has had the most messed up/dysfunctional history?
E. Why don’t carbon monoxide detectors alert to natural gas leaks, when gas leaks can cause carbon monoxide poisoning?",3
"Solve the following:

(a) What were the two groups that Philip and Alexander fought against Athenian hoplites, the thebans
(b) What were the two groups that Philip and Alexander fought against The Hellenic Alliance
(c) What were the two groups that Philip and Alexander fought against The Athenians and the Thebans
(d) What were the two groups that Philip and Alexander fought against Boeotians",3
"(a) Which form of energy travels through space Water powered energy
(b) Which form of energy travels through space Electromagnetic energy
(c) Which form of energy travels through space Electro magnetic energy
(d) Which form of energy travels through space Sound energy",3
"Solve the following:

(a) Where were animals commonly found for food in Las Vegas dating back to 23,000bc By the shoreline of the lake
(b) Where were animals commonly found for food in Las Vegas dating back to 23,000bc Near Colorado River
(c) Where were animals commonly found for food in Las Vegas dating back to 23,000bc The shoreline
(d) Where were animals commonly found for food in Las Vegas dating back to 23,000bc In caves
(e) Where were animals commonly found for food in Las Vegas dating back to 23,000bc The arid desert
(f) Where were animals commonly found for food in Las Vegas dating back to 23,000bc At the shoreline of the prehistoric lake
(g) Where were animals commonly found for food in Las Vegas dating back to 23,000bc In hidden hunting grounds
(h) Where did the indigenous people of Las Vegas hunted By the shoreline of the lake
(i) Where did the indigenous people of Las Vegas hunted In the desert
(j) Where did the indigenous people of Las Vegas hunted On the plateaus
(k) Where did the indigenous people of Las Vegas hunted Mammals that gathered at the shoreline
(l) Where did the indigenous people of Las Vegas hunted In caves
(m) Where did the indigenous people of Las Vegas hunted At the shoreline
(n) Where did the indigenous people of Las Vegas hunted At Las Vegas Wash",3
"These are separate questions, answer each:

A. Why did Nicia allow Callimaco to sleep with his wife He wanted to draw the poison out of her
B. Why did Nicia allow Callimaco to sleep with his wife He new of Callimaco's love for Lucrezia
C. Why did Nicia allow Callimaco to sleep with his wife He lost a bet
D. Why did Nicia allow Callimaco to sleep with his wife And that he would die since he was the first to sleep with her after taking a potion
E. Why did Nicia allow Callimaco to sleep with his wife He thought whoever slept with his wife would die in eight days, and he did not know that the stranger was Callimaco
F. Why did Nicia allow Callimaco to sleep with his wife He felt bad for Callimaco
G. Why did Nicia allow Callimaco to sleep with his wife He wanted the side effects of the potion to affect the stranger
H. Why did Nicia allow Callimaco to sleep with his wife Nicia was a kind and generous man
I. Why did Nicia allow Callimaco to sleep with his wife He beleived he was a stranger",3
"Answer the following set of questions:

a) Who's work did Einstein discover that would later inspire Schrodinger's work Schrodinger
b) Who's work did Einstein discover that would later inspire Schrodinger's work Plank
c) Who's work did Einstein discover that would later inspire Schrodinger's work Louis de Broglie",3
"Can you answer these?

a. How many people were injured in the Bible school that was destroyed in the bombing run 100
b. How many people were injured in the Bible school that was destroyed in the bombing run No one was injured at the school
c. How many people were injured in the Bible school that was destroyed in the bombing run 2 milion
d. How many people were injured in the Bible school that was destroyed in the bombing run 0
e. How many people were injured in the Bible school that was destroyed in the bombing run None",3
"a) Should we be disrespectful to former presidents if we disagree with them politically? US District Judge Moxila Upadhyaya referred to Donald Trump as “Mr. Trump” and not “ Mr. President”.
b) Why has India ended up as such a corrupt country, while the USA, being another democratic country, has such an organized and law-abiding government in comparison with India?
c) Can an unmarried couple stay in Coimbatore?
d) Why would anyone need a gun with more than 10 rounds for concealed carry?",3
"Questions:

a) What if Rohit Shetty directed Interstellar?
b) Why should I like the Dalai Lama? I don’t know a lot about him.
c) How much is a 1797-1801 John Adams one dollar coin not in mint condition worth?",3
"A. How many countries have you travelled to and which are they?
B. Which is a better band: Iron Maiden or Judas Priest?
C. If you agree with Mitch McConnell and Paul Ryan that its time to cut Medicare, Medicaid, and Social Security because the deficit has skyrocketed, what percentage of cut to each program would you support?
D. What is the formula for sport betting?",3
"Provide answers for each of the following:

a) Who will the Web site benefit Poor people needing legal advice
b) Who will the Web site benefit Poor people who need to learn internet and computer skills
c) Who will the Web site benefit $6.6 million grant will pay for staffing operations and $50,000 for a legal aid website
d) Who will the Web site benefit Help bridge the ""digital divide"" that keeps the poor from using the Internet as a resource
e) Who will the Web site benefit Single parents
f) Who will the Web site benefit Poor people in Arizona who need legal assistance with civil matters
g) Who will the Web site benefit Students in college
h) Who will the Web site benefit Lawyers who need to learn to use the internet
i) Who will the Web site benefit $6.6 million is used for staffing operations
j) Who will the Web site benefit $2 million used for services
k) Who will the Web site benefit Oklahoma residents who need free legal advice
l) Who will the Web site benefit 8.3 million dollar grant will be used for small claims court, divorce proceedings and obtaining Social Security benefits
m) Who will the Web site benefit High income bracket residents who want to pay for highly elite lawyers",3
"Attempt all the questions:

A. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about The new business Apple Records
B. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about The creation of Apple Records
C. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about Freddie Lennon
D. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about Their meeting with the Yogi
E. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about The apple venture
F. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about His son
G. During the Beatles' press conference following their meeting with Maharishi Mahesh Yogi, what are the journalists most curious about Apple Records",3
"Answer all parts:

(a) Who hires a team of criminals to join them in the robbery Raj
(b) Who hires a team of criminals to join them in the robbery Don
(c) Who hires a team of criminals to join them in the robbery Victor
(d) Who hires a team of criminals to join them in the robbery Charlie, Don and Victor
(e) Who hires a team of criminals to join them in the robbery Russian mafia
(f) Who hires a team of criminals to join them in the robbery Ronnie
(g) Who hires a team of criminals to join them in the robbery Charlie
(h) Who puts together the team that robs the train Raj
(i) Who puts together the team that robs the train Charlie, and Victor Braganza hire a team of criminals for the robbery
(j) Who puts together the team that robs the train Don
(k) Who puts together the team that robs the train Victor
(l) Who puts together the team that robs the train Russian mafia
(m) Who puts together the team that robs the train Ronnie
(n) Who puts together the team that robs the train Charlie",3
"a. Which song that was a major hit for an artist or band also created a backlash for them?
b. As a stay-at-home parent, how much help do you get from your partner when running the home and looking after the kids?
c. How much money can you make online?",3
"A) What should writers know?
B) Why are dog toys colorful if dogs can’t see color?
C) What are the best restaurants to try when visiting Bengaluru, Karnataka, India? What should you try while you're there?",3
"A) Who invited the chieftains of the Gandhara satrapy to come to him and submit to his authority Alexander
B) Who invited the chieftains of the Gandhara satrapy to come to him and submit to his authority Roshanak in Bactrian
C) Who invited the chieftains of the Gandhara satrapy to come to him and submit to his authority Spitamenes
D) How did chieftains of some hill clans respond to Alexanders invitation Omphis(Indian name Ambhi Kumar), the ruler of Taxila, whose kingdom extended from the Indus to the Hydaspes (Jhelum)
E) How did chieftains of some hill clans respond to Alexanders invitation Met him
F) How did chieftains of some hill clans respond to Alexanders invitation They refused to submit
G) How did chieftains of some hill clans respond to Alexanders invitation Secret service
H) Which chieftain came to Alexander and submitted to his authority Roshanak in Bactrian
I) Which chieftain came to Alexander and submitted to his authority Omphis
J) Which chieftain came to Alexander and submitted to his authority Indian
K) Which chieftain came to Alexander and submitted to his authority Pakistan
L) Which chieftain came to Alexander and submitted to his authority Roxana
M) What were the reasons for Alexander's invitation and who obliged To come to him and submit to his authority, Ambhi Kumar, the ruler of Taxila
N) What were the reasons for Alexander's invitation and who obliged To come to him and submit to his authority, Ambhi Kumar, the ruler of Persia
O) What were the reasons for Alexander's invitation and who obliged
P) What were the reasons for Alexander's invitation and who obliged To come to him and submit to his authority, Roxana",3
"(a) Who was only ever seen sitting in a chair Blinky McQuade
(b) Who was only ever seen sitting in a chair The Spider
(c) Who was only ever seen sitting in a chair The Octopus
(d) Who was only ever seen sitting in a chair Richard Wentworth
(e) Which character is depicted as wearing all white and only appeared in a single issue pulp Blinky McQuade
(f) Which character is depicted as wearing all white and only appeared in a single issue pulp The Spider
(g) Which character is depicted as wearing all white and only appeared in a single issue pulp Norvel Page
(h) Which character is depicted as wearing all white and only appeared in a single issue pulp The Octopus",3
"A) Have you left California and if so, why?
B) What is the best browser compatibility testing tool?
C) Which are some of the most logical movies ever made?
D) 3D modeling and animation use up a lot of disk space on a computer. I want to buy a laptop with enough storage for me to comfortably create and save 3D scenes. How many gigabytes or terabytes should my hard drive be if I want to work with 3D models?",3
"a) What are some real life bad habits that MIT gives people?
b) How can I learn a dance? I have been trying, but I can't learn any dance. I mainly want to learn hip hop and K-pop dances.
c) What are some facts that sound like 'BS', but are actually true?
d) What are the most underrated cities in the U.S.?
e) Is it true that Lord Shiva is not mentioned in the Vedas?",3
"These are separate questions, answer each:

a) How does mining change the earth's surface Lose of Water
b) How does mining change the earth's surface It causes a giant hole to be present in that area which changes the structure of the surface there
c) How does mining change the earth's surface It changes the chemical composition of the surface
d) How does mining change the earth's surface Plants and animals are turned into giant holes
e) How does mining change the earth's surface Forest get crowded with plants and animals
f) How does mining change the earth's surface It leaves a giant hole in the ground where there may once have been a forest or a prairie where many plants and animals may once have lived",3
"Attempt all the questions:

(a) Which is the best ethical hacking course?
(b) Why do you need to use command prompt?
(c) If you quit Quora, do you think anyone would miss you?
(d) Social Sciences:",3
"A. Which country is a better place to live in: Singapore or Hong Kong, and why?
B. Will the government shutdown be permanent?
C. Is tempered glass fragile?
D. If a submarine hit a seamount, in what ways could it be damaged that would require it to surface or return to shore?",3
"a. Who does Timmy call the police on Curtis and steven
b. Who does Timmy call the police on Steven and Curtis
c. Who does Timmy call the police on Toby and joyce",3
"Answer the following set of questions:

A) What are best app for photo editing?
B) What is IPL and its full form?
C) Should I get goats or chickens? I want them as companions for humans.
D) What is the most shocking substitution in a football match?
E) Why does it appear Captain America's Vibranium shield seems almost indestructible, but in ‘Black Panther’ the Vibranium armored cars are easily destroyed? Are there different types of Vibranium?",3
"a) What are easy recipes to learn if I don't know how to cook or even prepare basic dishes?
b) What is the cheapest country to visit from India?
c) How can I get clients for my content writing business?",3
"Answer all parts:

a) What is ताजमहल किस नदी के किनारे स्थित हैं?
b) Which is the best ethical hacking course?
c) Should I eat McDonald's or Burger King?
d) My partner of one month doesn’t like my therapy dog of 10 years. What should I do?
e) How do I talk like a native English speaker?",3
"Answer the following set of questions:

a. Should we boot Turkey out of NATO for playing silly games regarding the acceptance of Sweden as a NATO member? If Turkey is more interested in fooling around in such serious matters, it cannot be a reliable NATO partner.
b. Which is the best theme restaurant in Bangalore?
c. What are your silly little parenting tricks that you're so glad you discovered?
d. What is the manliest thing you've ever witnessed?",3
"Answer all questions individually:

A) What is the most horrible thing you have seen while in a mental hospital?
B) What does a CEO of a start-up do? What does a typical day look like? What are their responsibilities? What do they do to grow their company every day?
C) How can I learn a dance? I have been trying, but I can't learn any dance. I mainly want to learn hip hop and K-pop dances.
D) What's a good digital marketing agency in the UAE?
E) What is the best way to invest in gold through SIP?",3
"Answer the questions below:

A) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information 5 minutes
B) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information Over an hour
C) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information The crash was a pilot error
D) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information 11 minutes
E) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information A small, twin-engine plane had crashed into the Pentagon
F) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information 46 miutes
G) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information 41 minutes
H) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information 14 minutes
I) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information Less than 15 minutes
J) How much time had elapsed between American 11 hitting the World Trade Centre and the senior NMCC operations officer reaching out to the FAA operations center for information That a small, twin-engine plane had crashed into the World Trade Center",3
"Please answer the following:

(a) How do you wake yourself up in the morning?
(b) without using mathematical induction?
(c) Are anti-abortion laws Godly?
(d) What is the average speed of a meteor before and after entering Earth's atmosphere?",3
"a. Are there any countries that don't have special forces?
b. What facts about Mumbai would people not believe unless they come to Mumbai?
c. Why has Labour lost its fourth general election in a row?
d. How do I get my son to stop making music?
e. Which of the following numbers doesn't belong: 64, 16, 36, 32, 8, 4?",3
"Do the following:

A. Why does Jerry walk up through the pocket He was angry
B. Why does Jerry walk up through the pocket He was sad
C. Why does Jerry walk up through the pocket He was woken up
D. Why does Jerry walk up through the pocket Because he spots Tom perched behind it
E. Why does Jerry walk up through the pocket Because he likes walking
F. Why does Jerry walk up through the pocket Because he's mad
G. Why does Jerry walk up through the pocket Because he's awake",3
"Provide answers for each of the following:

a. Does Putin care for the people of Russia?
b. Who is the most powerful Marvel character in MCU?
c. Which should I choose, culinary school or an apprenticeship?",3
