question,label
"Answer all questions individually:

a) What did Tasha study in school Solevgrad jazz
b) What did Tasha study in school Psychology
c) What did Tasha study in school She didn't go to school
d) Why was Tasha arguing about the worth of Solevgrad jaz She didn't argue about it
e) Why was Tasha arguing about the worth of Solevgrad jaz She played Solevgrad jazz
f) Why was Tasha arguing about the worth of Solevgrad jaz She studied it in school
g) Why was Tasha arguing about the worth of Solevgrad jaz She was the only person who wasn't drunk and wanted to explain
h) Why was Tasha arguing about the worth of Solevgrad jaz She was drunk and thought herself an expert
i) What subject did Tasha study in school Sociology
j) What subject did Tasha study in school Solevgrad jazz
k) What subject did Tasha study in school Psychology
l) What subject did Tasha study in school Math",3
"a. What song has the lyrics ""someone left the cake out in the rain""?
b. What would you do if you woke up beside Kamala Harris?
c. Who is the most inspiring superhero from the Marvel Cinematic Universe?",3
"a. Which one would win, Spinosaurus or Deinosuchus?
b. What are the best GRE coaching centres in Delhi, especially for maths?
c. How can I transfer ownership?",3
"Solve:

A) Who were Reed Rothchild friends with before meeting Diggler Steven Adams
B) Who were Reed Rothchild friends with before meeting Diggler Diggler's mother and father
C) Who were Reed Rothchild friends with before meeting Diggler Jack Horner
D) Who were Reed Rothchild friends with before meeting Diggler Steven Samuel Adams",3
"Can you answer these?

a. Why did bad weather force NASA and SpaceX to cancel today's launch?
b. How make money with affiliate marketing?
c. How do I make group calls in WhatsApp?
d. Should Christians stop giving their money to Televangelists'?",3
"Solve:

A. What is a list of skills that are amazing if you learn them?
B. What do you wear, if anything, under your spandex, yoga pants, leggings, and/or tights?
C. What are your late growth spurt stories?",3
"Attempt all the questions:

a. Why do plants open their leaves during the day To collect more sunlight
b. Why do plants open their leaves during the day So they can dry themselves
c. Why do plants open their leaves during the day They detect daylight and open their leaves in order to collect sunlight
d. Why do plants open their leaves during the day To collect water
e. Why do plants open their leaves during the day So they can get as much sunlight as possible",3
"a. I am the owner of an adult website called https://matureanallovers.com. Can anyone offer any SEO tips to help improve my SERP ranking on Google?
b. My therapist told me that I have to form a healthy relationship with myself before I can love others in a healthy manner? How does someone who grew up in a dysfunctional family supposed to magically treat themselves with love and respect?
c. If there are big cats, why are there no big dogs?
d. Social Sciences:
e. Why are garages such a priority in houses in the UK given that hardly anyone actually uses them to store their car in?",3
"Respond separately to each question:

a) What do De Havilland and Fontaine hold the title for Oldest sisters
b) What do De Havilland and Fontaine hold the title for Only sisters with Oscars
c) What do De Havilland and Fontaine hold the title for They are the only sisters who have best-actress Academy Awards",3
"Answer all:

a. What are some constraints on innovation that are preventing us from becoming the science fiction world so many movies predicted?
b. What are some first date tips?
c. Why are the Kardashians so popular? Why are people obsessed with the Kardashians?",3
"Answer the questions below:

a. Whom did Durer both draw a porter of and consult with The Cardinal
b. Whom did Durer both draw a porter of and consult with Ulrich Starck
c. Whom did Durer both draw a porter of and consult with Frederick the Wise
d. Whom did Durer both draw a porter of and consult with Philipp Melanchthon
e. Whom did Durer both draw a porter of and consult with Melanchthon
f. Whom did Durer both draw a porter of and consult with Willibald Pirckheimer
g. Whom did Durer both draw a porter of and consult with Erasmus",3
"Respond to each question:

a. What gender were the children who took the examination Both
b. What gender were the children who took the examination There were boys and girls
c. What gender were the children who took the examination Girls
d. What gender were the children who took the examination They were all girls
e. What gender were the children who took the examination Female
f. How is the weather of that Sunday afternoon Sunny
g. How is the weather of that Sunday afternoon Pleasant
h. How is the weather of that Sunday afternoon Stormy
i. How is the weather of that Sunday afternoon Wet",3
"Work through the following:

A. Is there anything about the Kobe Bryant helicopter crash that just doesn’t add up?
B. What are tips on building customer loyalty in a local business?
C. What was the strangest fast food order you've seen?
D. How do I create my own mailing address?
E. Why is there no cashew butter when there is peanut butter?",3
"Answer the questions below:

A) What's on your playlist recently?
B) Have you ever found out your kid wasn’t yours by getting a paternity test? If so, what did you do and did you stay in the child’s life?
C) My 18-year-old son is on the rental lease with me. He wants to move out, but the property management says they will not remove him from the lease. Can property management do that?
D) Would you do the same thing to Chris Rock if you were Will Smith?
E) Why did the army get rid of digital camo?",3
"Answer each question independently:

A) Who grew up in Hong Kong and Thailand and speaks Cantonese, Mandarin and Thai Hui Xiong
B) Who grew up in Hong Kong and Thailand and speaks Cantonese, Mandarin and Thai San Gabriel-Pomona
C) Who grew up in Hong Kong and Thailand and speaks Cantonese, Mandarin and Thai Haryanto Xio
D) Who grew up in Hong Kong and Thailand and speaks Cantonese, Mandarin and Thai Irene Mak
E) Who grew up in Hong Kong and Thailand and speaks Cantonese, Mandarin and Thai Neal Dubovitz",3
"Solve the following:

a) Why is intelligent design opposed by so many scientists?
b) Is ""bujjima"" a Tamil word? If so, what's its meaning?
c) Do wind turbines use diesel?
d) Is Hindi language meant to unite Indians or to trigger Indians?
e) Do you still think that the true nature of reality is dualistic? Why or why not?",3
"a. What is the diference between ethical hacking and cyber forensics?
b. How can I learn a dance? I have been trying, but I can't learn any dance. I mainly want to learn hip hop and K-pop dances.
c. Is there an affordable web-based small business accounting software?
d. What is the best one liner you have written?",3
"Answer each question independently:

a. As an INFJ, were your enneagram results surprising to you?
b. Prince Harry says he and Meghan won't return to the UK. Why don't the UK people be less racist and welcome Meghan Markle?
c. Why is abortion such a big deal in America?
d. What exercise can lose face fat?",3
"a) If I proved that
b) Why was Ezra able to save Ahsoka but not Kanan through time travel?
c) What is something that you will never do?
d) What are your silly little parenting tricks that you're so glad you discovered?",3
"Do the following:

a) What was a problem the princess and John encountered An impassable cliff
b) What was a problem the princess and John encountered They got lost
c) What was a problem the princess and John encountered They realize that they are lost and have no way of finding where to go
d) What was a problem the princess and John encountered A giant mean bear",3
"Questions:

A) How does the Canadian healthcare system prevent people from going to the doctor excessively when they aren't sick, with no copays and deductibles?
B) What does an IITian's resume look like?
C) Prince Harry says he and Meghan won't return to the UK. Why don't the UK people be less racist and welcome Meghan Markle?
D) Is it true that Vlad the Impaler is a national hero in Romania and, if so, why is that the case?",3
"Attempt all the questions:

(a) What form of stored energy fuels a fire Chemical energy
(b) What form of stored energy fuels a fire Heat energy
(c) What form of stored energy fuels a fire Fire energy
(d) What form of stored energy fuels a fire Wood",3
"Answer all questions individually:

A. How does the skin have hair The hair is on top of the skin
B. How does the skin have hair The dermis grows underneath the hair
C. How does the skin have hair The dermis contains hair follicles that are structures where hairs originate
D. How does the skin have hair The dermis have nerve endings
E. How does the skin have hair The dermis contains hair follicles, specialised structures from which hairs originate, each single hair comes from a single follicle growing from the dermis to push it's way through the epidermis",3
"Answer all:

(a) Should gun owners and their children be put into reeducation camps?
(b) How are wildfires able to cause so much damage before being controlled?
(c) Where is the latest Pie custom ROM available for LeEco Le 2?
(d) What is social media listening?
(e) If you could go back and change one event in history, what would it be?",3
"A) Should I eat McDonald's or Burger King?
B) Name one thing that made you smile today?
C) What are the most touristic countries in the world?
D) If you could go back and change one event in history, what would it be?
E) When will humans be technologically advanced enough to fight off an alien invasion?",3
"Questions:

a. Who sent the bulk of his army to Persepolis George
b. Who sent the bulk of his army to Persepolis Susa
c. Who sent the bulk of his army to Persepolis Alexander",3
"Respond separately to each question:

A. In these cultures, with what title is he most often referred King of Asia or King of the World
B. In these cultures, with what title is he most often referred King of Asia
C. In these cultures, with what title is he most often referred king of earth",3
"Answer all questions individually:

a) What program do photographers use to edit photos?
b) Can a Jew become a non-Jew?
c) Is the Indian economy in a real crisis?
d) If Republicans are supposedly fiscally responsible, why does the deficit increase every time they are in power?
e) Which is the best car in India under Rs 5 lakh in 2020?",3
"(a) Did Ben ever work in the Emergency Room Yes in Washington DC
(b) Did Ben ever work in the Emergency Room Yes
(c) Did Ben ever work in the Emergency Room Yes in Beverly Hills
(d) Did Ben ever work in the Emergency Room No, never",3
"a) What is the best defence against ransomware?
b) How do I get my son to stop making music?
c) What are the ways the ""all you can eat"" rules are abused at buffets?
d) Why does everyone hate Captain Marvel for squeezing that guy’s hand? He was rude to her.
e) Does Canada feel animosity towards the Trump administration for the threats and tariffs of the last two years?",3
"Questions:

a) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Lucrezia's mother, a woman of ill repute
b) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Lucrezia's mother
c) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Lucrezia' mother, and confessor Brother Timoteo
d) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Ligurio the fixer
e) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Ligurio
f) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Brother Timoteo her confessor, a priest of low morals
g) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Callimaco
h) Who does Nicia get to help him to get Lucrezia to sleep with a stranger Lucrezia's confessor",3
"Answer each question independently:

A. What are some real life bad habits that MIT gives people?
B. Should we be disrespectful to former presidents if we disagree with them politically? US District Judge Moxila Upadhyaya referred to Donald Trump as “Mr. Trump” and not “ Mr. President”.
C. Should I eat McDonald's or Burger King?
D. Why are expensive private middle and high schools worth it? I guess a 1:6 teacher to student ratio is pretty good, but are the teachers better at teaching or is it just something that the affluent can brag about?",3
"(a) I have basic knowledge of C/C++. How can I get experience in C/C++ without working in a company?
(b) What is the most foul smelling thing you found when cleaning out a room or closet in your house or garage?
(c) Should I eat McDonald's or Burger King?
(d) in any way?
(e) Why do planes sometimes leave a vapour trail behind them and sometimes not?",3
"Answer each question independently:

(a) What happened when Max hides too well on Joey Joey got sad because he couldnt find him on time
(b) What happened when Max hides too well on Joey Joey went home
(c) What happened when Max hides too well on Joey Joey looks for him in the field, and the forest but cannot find him before dinner",3
"a) In the UK, can a resident get him/herself checked (e.g. blood tests, scans) for cancer free of charge on NHS? Can a GP refuse to arrange these checks because the client has no symptoms?
b) What are some first date tips?
c) If Republicans are supposedly fiscally responsible, why does the deficit increase every time they are in power?
d) What were German Emperor Frederick II’s influences on the World War?",3
"Answer all parts:

a. How many bidders bid for how long for the 1993 double eagle 8
b. How many bidders bid for how long for the 1993 double eagle Eight bidders
c. How many bidders bid for how long for the 1993 double eagle 8 bidders for nine minutes
d. How many bidders bid for how long for the 1993 double eagle 6
e. How many bidders bid for how long for the 1993 double eagle 534 bidders for nine minutes
f. How many bidders bid for how long for the 1993 double eagle 7",3
"Can you answer these?

a. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 2 minutes
b. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 44 minutes
c. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 12 minutes
d. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 64 minutes
e. How long from the time that the president was told a second plane hit the second tower, did it take for air sovereignty aircraft to be directed to battle station 48 minutes",3
"Solve the following:

A. If you led a group of Spartans what would be your strategy/tactic be against English longbow archers defending their castle walls?
B. In their prime, who was a better rock group, The Stones or The Who?
C. Why don't car companies just keep making old popular cars?",3
"Solve the following:

A. Where was Duane eating supper Kitchen
B. Where was Duane eating supper In a middle eastern hotel
C. Where was Duane eating supper At the rangers camp",3
"A. How can I download magazines for free on the Internet?
B. Is reservation keeping casteism alive in India?
C. Should liberals really be held responsible for the actions of AntiFa? I thought left-anarchism viewed liberalism as a tool of capitalism and statism.",3
"Answer the questions below:

A. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan A month
B. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 9
C. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 6 months
D. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 1 month
E. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 3 months
F. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 14
G. How many months passed after the meeting between Karl Inderfurth, Michael Sheehan and General Musharraf and the subsequent visit of President Clinton to Pakistan 2 months",3
"Respond separately to each question:

A. How could I get back my RocketMail account password?
B. What industries need lead generation and marketing?
C. Does your dog ever act as if you offended him/her?",3
"Solve:

a. What is the most misunderstood picture that has become famous (or infamous)?
b. Who is the most powerful Marvel character in MCU?
c. Should we be kind to people?
d. What are easy recipes to learn if I don't know how to cook or even prepare basic dishes?",3
"Work through the following:

a) Which standard filmmaking technique is used as a basis to construct conspiracies Two cameras
b) Which standard filmmaking technique is used as a basis to construct conspiracies Unethically removing parts of the interview
c) Which standard filmmaking technique is used as a basis to construct conspiracies Filming with two cameras
d) Which standard filmmaking technique is used as a basis to construct conspiracies Fruitful conspiracies
e) Which standard filmmaking technique is used as a basis to construct conspiracies Film splicing",3
"(a) What is a list of skills that are amazing if you learn them?
(b) What's the best thing I can do as a 15 year old?
(c) I know most IDF soldiers are good, and harming anyone is against the IDF code of ethics, but why are they many videos of (bad apples) IDF soldiers who harm Palestinians and what is being done to stop them?
(d) What score is enough to get a job in the SSC CGL Tier 2 (without normalization) and Tier 1 (with normalization)?",3
"Answer the following set of questions:

a) What program do photographers use to edit photos?
b) It's been 2 years since I ran a mile, and I've gotten pretty fat since then, and I wasn't even able to get through half a mile before I was completely out of breath and had to stop. Should I see a doctor for this or is this normal for fat people?
c) What do gun fanatics have to say about the fact that there are over 130 studies proving that gun control works? Do they just deny the facts?",3
"(a) Can you show me your shirtless body (only boys)?
(b) Is it true that Narendra Modi has named Motera Stadium as ""Narendra Modi Stadium"" after seeking inspiration from the life of Narendra Modi?
(c) Which is the best UberEATS clone in 2020?
(d) What are your late growth spurt stories?
(e) If you tell a taxi or Uber driver to just drive, where will they go?",3
"Work through the following:

A) What TV series are worth watching?
B) What instructions can you provide for sewing in a zipper on a beginner’s first time?
C) What are the most amazing photos you have ever taken?
D) What is the difference between Homo erectus and Australopithecus?",3
"a. In ancient times what impact did fossils have on humans Fossils inspired myths and stories. These stories included tales of monsters and other incredible creatures.
b. In ancient times what impact did fossils have on humans They were mistaken for bones
c. In ancient times what impact did fossils have on humans They inspired lots of stories
d. In ancient times what impact did fossils have on humans They inspired lots of research on dragons
e. In ancient times what impact did fossils have on humans They inspired lots of myths
f. In ancient times what impact did fossils have on humans They could come back to life if connected to a computer
g. In ancient times what impact did fossils have on humans They could kill a human upon a light touch
h. In ancient times what impact did fossils have on humans They were used as weapons",3
"These are separate questions, answer each:

A) Who is the president of Guatemala Carlos Menocal
B) Who is the president of Guatemala Alvaro Colom is the president of Guatemala
C) Who is the president of Guatemala Alvaro Colom
D) Who is the president of Guatemala Obama
E) Alta Verapaz is in which country Alvaro Colom's country
F) Alta Verapaz is in which country Columbia
G) Alta Verapaz is in which country Guatemala
H) Alta Verapaz is in which country Mexico
I) Who is the President of Guatemala Alvaro Colom
J) Who is the President of Guatemala Obama
K) Who is the President of Guatemala Carlos Menocal
L) A state of siege declaration lasts how many days 30 days
M) A state of siege declaration lasts how many days 15 days
N) A state of siege declaration lasts how many days One year",3
"Provide answers for each of the following:

a. Why does the system work as a conveyor belt Because it has a structure like a conveyor belt
b. Why does the system work as a conveyor belt The material sinks back down to the core
c. Why does the system work as a conveyor belt Heat supplies the energy for motion
d. Why does the system work as a conveyor belt Because the motion between heating and cooling
e. Why does the system work as a conveyor belt Due to motion
f. Why does the system work as a conveyor belt Because the material moves horizontally
g. Why does the system work as a conveyor belt Because the material goes and comes up down in a cycle
h. Why does the system work as a conveyor belt Because the mantle goes up and down",3
"(a) What test must women undergo 34 hours before an abortion is performed where a doctor must give a verbal explanation of the results ""in a manner understandable to a layperson"" Monogram
(b) What test must women undergo 34 hours before an abortion is performed where a doctor must give a verbal explanation of the results ""in a manner understandable to a layperson"" A sonogram
(c) What test must women undergo 34 hours before an abortion is performed where a doctor must give a verbal explanation of the results ""in a manner understandable to a layperson"" A blood test",3
"Answer all questions individually:

a) What are two example of natural disasters that Malaysia does not experience Tornadoes
b) What are two example of natural disasters that Malaysia does not experience Avalanches
c) What are two example of natural disasters that Malaysia does not experience Earthquakes and tsunamis
d) What are two example of natural disasters that Malaysia does not experience Earthquakes
e) What are two example of natural disasters that Malaysia does not experience Ice storms and flooding
f) What are two example of natural disasters that Malaysia does not experience Tsunamis",3
"Work through the following:

A. Who raised Zelon for her thorough understanding of the law Leon
B. Who raised Zelon for her thorough understanding of the law Her co-workers
C. Who raised Zelon for her thorough understanding of the law Courts
D. Who raised Zelon for her thorough understanding of the law Patricia Philips
E. Who raised Zelon for her thorough understanding of the law Wong
F. Who raised Zelon for her thorough understanding of the law Attorneys",3
"a) Have scientists ever made use of a Higgs boson’s ability to give other particles their properties?
b) Is Amazon a second tier tech company?
c) Do we have the theory of everything? If yes, then what is the equation?
d) What happens if a person who orders pizza takes the pizza and refuses to pay?",3
"A. How do you wake yourself up in the morning?
B. How good is NIT Rourkela for an MBA?
C. What are some constraints on innovation that are preventing us from becoming the science fiction world so many movies predicted?
D. What is cosmetic dentistry and how is it different from general dentistry?",3
"A) Would darkness fall before Gifford's arrival at the church No
B) Would darkness fall before Gifford's arrival at the church Yes
C) Did Gifford need help to get to the church No
D) Did Gifford need help to get to the church Yes
E) Why darkness set in towards the end of Gifford's walk Afternoon
F) Why darkness set in towards the end of Gifford's walk Because he went out late on Sunday afternoon
G) Why darkness set in towards the end of Gifford's walk Sunset happened early that day
H) When did Gifford take the well-remembered fields path In the Evening
I) When did Gifford take the well-remembered fields path Late next Sunday afternoon
J) When did Gifford take the well-remembered fields path About Darkness fall",3
