question,label
"A. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Giovanni Bellini
B. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Apocolypse
C. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Leonardo da Vinci
D. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Raphael
E. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Raphael, Giovanni Bellini and Leonardo da Vinci
F. Durer secured his reputation in Northern Europe by the knowledge of what specific artists Maximilian I
G. Durer secured his reputation in Northern Europe by the knowledge of what specific artists European
H. How did communication with major Italian artists at the time help him later in life He was able to introduce classical motifs into his work, therefore securing him a reputation of one of the most important figures of the Northern Renaissance
I. How did communication with major Italian artists at the time help him later in life Secured his reputation
J. How did communication with major Italian artists at the time help him later in life He was patronized by emperor Maximilian I
K. How did communication with major Italian artists at the time help him later in life Preferred technique in his later prints",3
"a) Which camera is better, the Google Pixel 4 or the iPhone 11 Pro?
b) Every year, the top 5 mutual funds changes. How can we select in a particular fund for a longer period of 15+ years?
c) According to a conservative relative of mine, if Hillary Clinton wins the presidency she will make the U.S. into a socialist country. Is this true?",3
"Attempt all the questions:

A. What are some cool, lesser known facts about the Indian Railways?
B. Can I compare two functions in the C language like this - Int a,b; if (scanf (""%d"", a) ==scanf (""%d"", b)) {}?
C. Republicans say democrats are trying to turn kids gay, but aren’t they trying to turn gay kids straight with conversion camps?
D. Are concert stages the same size/dimension at different venues (assuming it's the same artist/group)?",3
"a) Gravity pulled dust and gas particles together to form All the galaxies of the universe
b) Gravity pulled dust and gas particles together to form Food and water
c) Gravity pulled dust and gas particles together to form Nothing
d) Gravity pulled dust and gas particles together to form Asteroids
e) Gravity pulled dust and gas particles together to form Planets and stars",3
"Answer all:

A. What are the differences between those who succeed slowly and those who succeed fast?
B. How do I organize a fundraiser?
C. What is the future tense of teach?
D. Is it possible to use an extensive vocabulary without being a jerk?
E. Does Canada feel animosity towards the Trump administration for the threats and tariffs of the last two years?",3
"Answer all parts:

A. Who is the person using voice his support of the hippie community and cult centered around the use of LSD Movement
B. Who is the person using voice his support of the hippie community and cult centered around the use of LSD Support
C. Who is the person using voice his support of the hippie community and cult centered around the use of LSD Dr.Barnett
D. Who is the person using voice his support of the hippie community and cult centered around the use of LSD Elliot",3
"A) Why do some dogs’ breath smell so bad?
B) Bagels are made with about five cents’ worth of ingredients, and they’re sold in bagel shops for a couple of bucks a piece, which is a 4000% markup. What other products do you know of that have huge markups?
C) From a purely statistical perspective, are the LA Lakers or the Chicago Bulls the best NBA franchise in history?
D) How is HTTPS any more secure than HTTP if literally anyone can implement it?
E) The justice department has told the state of Missouri that they can’t void federal gun laws. What would the justice department seek to do if the state went ahead with their plans anyways? Have many states pushed back against the federal government?",3
"Answer all questions individually:

a. Who died in 1994 Donald Bohana
b. Who died in 1994 Taryll Jackson
c. Who died in 1994 their mother
d. Who died in 1994 The singing group
e. Who died in 1994 Delores Martes Jackson
f. Who died in 1994 Tito Jackson",3
"a. Where were the prisoners being transferred to Hawaii
b. Where were the prisoners being transferred to Washington
c. Where were the prisoners being transferred to Phillipines
d. Where were the prisoners being transferred to Palau
e. Where were the prisoners being transferred to A Pacific Island Nation",3
"Respond separately to each question:

A. What mobile app development companies are based in Chicago?
B. What is a Service Dog Trainer?
C. Can a shower caddie that hangs on the shower head damage the plumbing?",3
"Answer each question independently:

A. Who looked spending time with Kevin Travel agents
B. Who looked spending time with Kevin Erin
C. Who looked spending time with Kevin The girl, Erin
D. Who looked spending time with Kevin English speaking people",3
"(a) What was the mission all about To find a new planet to populate
(b) What was the mission all about Finding food and water
(c) What was the mission all about Turned up anything worth the Insurrection's time
(d) What was the mission all about To escape from the terror of a poor dictator
(e) What was the mission all about Finding a new habitat
(f) What was the mission all about To find nebula cells for their energy source
(g) What was the mission all about The mission was about Rakal and the Arrallin species",3
"Answer the questions below:

A. In Duane's opinion, how do the Ranger's perceive him With undercurrent of conjecture
B. In Duane's opinion, how do the Ranger's perceive him He was heartwarming welcome
C. In Duane's opinion, how do the Ranger's perceive him Captive
D. In Duane's opinion, how do the Ranger's perceive him Ordinary visitor",3
"a) What did the controllers do when American 11 left the first controller's airspace and moved into another sector The suspected a hijacking
b) What did the controllers do when American 11 left the first controller's airspace and moved into another sector Immediately began to move aircraft out of its path and asked other aircraft
c) What did the controllers do when American 11 left the first controller's airspace and moved into another sector They asked other aircraft to look for American 11
d) What did the controllers do when American 11 left the first controller's airspace and moved into another sector They began to move aircrafts out of its path
e) What did the controllers do when American 11 left the first controller's airspace and moved into another sector They reached out on the emergency frequency
f) What did the controllers do when American 11 left the first controller's airspace and moved into another sector Told the supervisor that something was wrong with the plane
g) What did the controllers do when American 11 left the first controller's airspace and moved into another sector They moved other flights out of its path and asked other area planes to look for American 11
h) What did Controllers do after Flight 11 changed route Returned to the Airport
i) What did Controllers do after Flight 11 changed route Move other planes out of Flight 11s path
j) What did Controllers do after Flight 11 changed route Began to move aircraft out of its path
k) What did Controllers do after Flight 11 changed route Move aircraft out of its path, and asked other aircraft in the vicinity to look for American 11
l) What did Controllers do after Flight 11 changed route Ordered all other plans to land
m) What did Controllers do after Flight 11 changed route Sent all planes back to where they departed from",3
"A) If the program succeeds in helping the amount of people they want to, how much grant money would be used on each victim on average 500
B) If the program succeeds in helping the amount of people they want to, how much grant money would be used on each victim on average 50
C) If the program succeeds in helping the amount of people they want to, how much grant money would be used on each victim on average 300",3
"These are separate questions, answer each:

(a) Who are the parents of Tito, Taj, and Taryll Katherine
(b) Who are the parents of Tito, Taj, and Taryll Delores Marles Jackson
(c) Who are the parents of Tito, Taj, and Taryll Michael Jackson
(d) Who are the parents of Tito, Taj, and Taryll Tito Jackson
(e) Who are the parents of Tito, Taj, and Taryll TJ
(f) Who are the parents of Tito, Taj, and Taryll Taryll
(g) Who are the parents of Tito, Taj, and Taryll TT Jackson",3
"These are separate questions, answer each:

A) What's it like to have a 150 IQ? Is life easier? What are the advantages you feel you have over others? Are there any disadvantages?
B) Would you rather make out with a vampire or make out with a mermaid?
C) What happened to IBM, and is the company still alive?",3
"Answer the following set of questions:

A. Who is ""completely shut out of the civil-law system"" Disabled
B. Who is ""completely shut out of the civil-law system"" Poor divorcee women
C. Who is ""completely shut out of the civil-law system"" The working poor
D. Who is ""completely shut out of the civil-law system"" Rich men",3
"A) What animal do you have things in common with A snail
B) What animal do you have things in common with Gorillas
C) What animal do you have things in common with Lions
D) What animal do you have things in common with Monkeys
E) What animal do you have things in common with Sharks
F) What animal do you have things in common with Apes",3
"Questions:

a. Is Hindi language meant to unite Indians or to trigger Indians?
b. As an American, do you agree that ""statistics"" that show the US way down low at #37 for quality of healthcare is far-left propaganda that folks in Europe, Britain, Canada, Australia and New Zealand love to repeat, when in reality the US is always #1?
c. Is the US safe for East Asians now? If I'm a Taiwanese or Japanese, are we going to be discriminated against?
d. When will liberals realize that the reason Trump is so successful is because he represents everything liberals hate?",3
"Attempt all the questions:

A. What is the most horrible thing you have seen while in a mental hospital?
B. Which is the best car brand in the world?
C. Why are western countries including the United States publicly stating what military equipment they are sending to Ukraine? Whatever happened to keeping the enemy in the dark of your plans? Is it just politics, hubris or stupidity?
D. What is sprint planning?
E. Is it safe to apply aloe vera gel on the face overnight?",3
"Answer all parts:

a. What is California's state nickname Hollywood
b. What is California's state nickname The Golden State
c. What is California's state nickname Nanny State
d. What is California's state nickname The Healthcare State
e. What is California's state nickname Desert State
f. What is California's state nickname Silicon Valley
g. What is California's state nickname Disneyland
h. What is California's state nickname The Orange State
i. What is California's state nickname Bridge State
j. Why do some critics describe the Golden State as a nanny state Because it has more nannies than a lot of states
k. Why do some critics describe the Golden State as a nanny state Because of the biggest child care industry
l. Why do some critics describe the Golden State as a nanny state There are too many health and safety laws
m. Why do some critics describe the Golden State as a nanny state They tell people what to do
n. Why do some critics describe the Golden State as a nanny state This is because California has 151,002 health and safety laws
o. Why do some critics describe the Golden State as a nanny state Here are many children
p. Why do some critics describe the Golden State as a nanny state Every year, several hundred bills come through",3
"A) What are the main differences between musicals and operas?
B) If you are a medical worker, have you ever experienced a patient full out faking?
C) What's the proper way to eat sashimi?
D) Is it true that the Patriots are not as good without Tom Brady?
E) What are some short stories about wives?",3
"Answer all:

A. What happens to static electricity if it is balanced The charge is neutral
B. What happens to static electricity if it is balanced Then there is no charge
C. What happens to static electricity if it is balanced All the negative charge is on the wool
D. What happens to static electricity if it is balanced Nothing
E. What happens to static electricity if it is balanced All the positive charge is on the wool
F. What happens to static electricity if it is balanced It does not move
G. What happens to static electricity if it is balanced It moves",3
"A) What is the most overlooked truth about working in the IT industry?
B) Should we boot Turkey out of NATO for playing silly games regarding the acceptance of Sweden as a NATO member? If Turkey is more interested in fooling around in such serious matters, it cannot be a reliable NATO partner.
C) Can mammograms lead to breast cancer?
D) What are some of the best blogging tools?",3
"A. Is attending your youngest daughter's wedding in direct violation of a protective/restraining order a bad idea even if you have a well-rehearsed apology speech at-the-ready?
B. Does a fluorescent light fixture use more energy than an incandescent?
C. What is the formula for sport betting?
D. Is it wrong to give meaty names to meat-free foods? Should this practice be banned?
E. What happens if a person who orders pizza takes the pizza and refuses to pay?",3
"(a) Did the subjects of Tocqueville's best known works change as a result of his retirement from politics Paragraph did not specify
(b) Did the subjects of Tocqueville's best known works change as a result of his retirement from politics No
(c) Did the subjects of Tocqueville's best known works change as a result of his retirement from politics Yes, they did",3
"A. If you walk into a buffet restaurant technically during their ""lunch times"" but leave during ""dinner times"" assuming they are two different prices which price do you get charged?
B. Have you ever been judged for your appearance?
C. What is the easiest and best way to wake up in the morning?
D. What is the advantage of eSIM over a normal SIM?
E. How do you create social media creative content?",3
"(a) Do mountain streams flow more slowly than rivers flowing over gentle slopes No. (Rivers flowing over gentle slopes move much more slowly than mountain streams.)
(b) Do mountain streams flow more slowly than rivers flowing over gentle slopes They flow more slowly
(c) Do mountain streams flow more slowly than rivers flowing over gentle slopes They flow at the same speed
(d) Do mountain streams flow more slowly than rivers flowing over gentle slopes No
(e) Do mountain streams flow more slowly than rivers flowing over gentle slopes Yes
(f) Do mountain streams flow more slowly than rivers flowing over gentle slopes They flow faster
(g) Do mountain streams flow more slowly than rivers flowing over gentle slopes They move slower
(h) Do mountain streams flow more slowly than rivers flowing over gentle slopes They move faster",3
"Answer all parts:

(a) Was Arnab Goswami more deserving than Ravish Kumar for the Ramon Magsaysay Award in 2019? Why or why not?
(b) What are best app for photo editing?
(c) Why do large ships use anchor chains and not anchor lines (i.e. land lubber’s ropes)?
(d) What do you think about the new Marvel comics characters Safespace, Snowflake, Trailblazer, B Negative and Screentime from “The New Warriors?”",3
"a) Are maglev trains able to travel at high speed No
b) Are maglev trains able to travel at high speed Yes. Maglev Trains are able to travel at high speeds of up to 300 miles per hour
c) Are maglev trains able to travel at high speed Yes
d) Are maglev trains able to travel at high speed Maglev trains are very fast and can attain speeds up to 300 miles per hour
e) Are maglev trains able to travel at high speed Yes. It can go fast",3
"Answer the following set of questions:

(a) What are some tips for me if I am new to competitive programming?
(b) Why does Papa John's take so long to deliver?
(c) As a stay-at-home parent, how much help do you get from your partner when running the home and looking after the kids?",3
"Please answer the following:

a. Where does the Sultan Shahryr go mad Syria
b. Where does the Sultan Shahryr go mad Bagdad
c. Where does the Sultan Shahryr go mad Afghanistan
d. Where does the Sultan Shahryr go mad Canada
e. Where does the Sultan Shahryr go mad Baghdad
f. Where does the Sultan Shahryr go mad The middle east
g. Where does the Sultan Shahryr go mad Africa
h. Where in the world does Sultan Shahryar reside Bagdad
i. Where in the world does Sultan Shahryar reside Afghanistan
j. Where in the world does Sultan Shahryar reside Egypt
k. Where in the world does Sultan Shahryar reside Canada
l. Where in the world does Sultan Shahryar reside Baghdad
m. Where in the world does Sultan Shahryar reside Africa",3
"A) What is Seki's relationship with Juzo His friend
B) What is Seki's relationship with Juzo Jozu's wife
C) What is Seki's relationship with Juzo Lozu's child
D) What is Seki's relationship with Juzo Juzo's casual friend
E) What is Seki's relationship with Juzo Jozu's work colleague
F) What is Seki's relationship with Juzo Seki becomes Juzo's causal work friend, and later tries to help him by informing Akai that Juzo is acting strange
G) What is Seki's relationship with Juzo Bully from teenage years",3
"Provide answers for each of the following:

(a) When was the book published and in how many versions The first in 1840, the second in 1835
(b) When was the book published and in how many versions Two volumes, the first in 1835, the second in 1840
(c) When was the book published and in how many versions Two",3
"Please answer the following:

(a) What was a result of the Embassy bombings of 1998 It focused attention Al-Qaeda's finances
(b) What was a result of the Embassy bombings of 1998 The President's designation of Bin Laden and al Qaeda as subject to sanctions
(c) What was a result of the Embassy bombings of 1998 The creation of al Qaeda
(d) What was a result of the Embassy bombings of 1998 The designation of al Qaeda a ""domestic terrorist organization""
(e) What was a result of the Embassy bombings of 1998 Gathering other intelligence
(f) What was a result of the Embassy bombings of 1998 Foreign terrorist organization",3
"Answer the questions below:

A) What is a candid picture?
B) Which type of tree is the most unique?
C) Who is a better Prime Minister of India, Narendra Modi or Manmohan Singh?
D) My family wants to put my cat down. She started being sick a couple of weeks ago by throwing up and peeing everywhere. I don’t want to put her down. Will the veterinarian let me put my cat down even if she is not sick?",3
"Respond to each question:

A. What are the pros/cons of using alcohol vs. marijuana?
B. What are some tips for me if I am new to competitive programming?
C. What facts about Mumbai would people not believe unless they come to Mumbai?",3
"Answer the following set of questions:

a. Is the Algarve weather most intense during the winter or summer months Winter
b. Is the Algarve weather most intense during the winter or summer months Fall
c. Is the Algarve weather most intense during the winter or summer months Summer
d. Is the Algarve weather most intense during the winter or summer months Hot",3
"Answer multiple independent questions:

(a) What is served as breakfast in your country?
(b) What is the difference between granite and marble?
(c) What type of speaker should produce the most realistic human voice when a voice recording is played back?
(d) How many times can I refill a plastic bottle of water before it becomes unusable?
(e) If I have a solid cat carrying point gene and I'll breed it to a solid one (non-carrier), will kittens still carry the point gene?",3
"Do the following:

(a) Is IQ a good measurement of one’s intelligence?
(b) How make money with affiliate marketing?
(c) What is your opinion on the trend of wearing ""Dad Sneakers"" or Converse Chuck Taylor All-Star sneakers? Do you own any yourself and, if so, what styles do you have and how did you end up owning them? What kind of outfits do you pair them with?",3
"A. Why was Tenet appalled Because this was happening outside of the normal military command and control, and he felt they didn't have the required authority
B. Why was Tenet appalled Tenet was appalled, telling them that they had no authority to do it, nor did he
C. Why was Tenet appalled Appalled
D. Why was Tenet appalled Tenet did not want to be the one to make the call",3
"Can you answer these?

a. What waste material do our cells release into the atmosphere O2
b. What waste material do our cells release into the atmosphere Air
c. What waste material do our cells release into the atmosphere CO2
d. What waste material do our cells release into the atmosphere Carbon dioxide
e. What waste material do our cells release into the atmosphere Oxygen",3
"Answer multiple independent questions:

A) How easy was it for Portugal to expand Easy to some extent, because of their strategic garrisons
B) How easy was it for Portugal to expand It was easy
C) How easy was it for Portugal to expand Portugal developed a trade empire rather than deal with bloodshed, but there were difficult times during the second half of the 16th century
D) How easy was it for Portugal to expand Difficult
E) How easy was it for Portugal to expand It was hard throughout",3
"Answer all:

A. What are the responsibilities of a business analyst?
B. Which is a better band: Iron Maiden or Judas Priest?
C. Would you vote me for president?
D. Can you tell me some cool Instagram pages to follow?
E. How do I counter the statement ""whatever that requires other people's labour is not a basic human right""?",3
"Do the following:

a) What is the manliest thing you've ever witnessed?
b) How will humans look in 1000 years?
c) Is investing in cryptocurrency still profitable?",3
"Answer all:

A) Which online booking system should I use on my travel agency website to sell packages and tours?
B) What makes private schools better than public schools as far as getting a child ready for college?
C) Why did Piers Morgan leave ""Good Morning Britain""?",3
"Questions:

a. What is the cheapest country to visit from India?
b. What's a good digital marketing agency in the UAE?
c. What is ताजमहल किस नदी के किनारे स्थित हैं?",3
"Answer all:

A. What is the difference between granite and marble?
B. Can you tame an older feral cat?
C. What's the next number in the series: 1, 4, 5, 6, 7, 9, 11?",3
