question,label
Choose the correct option: Question: Tick the \textbf{true} assertion. MAC is \ldots Options: A) \\ldots a computer. B) \\ldots the name of a dish with chili. C) \\ldots a Message Authentication Code. D) \\ldots the encryption of KEY with the Ceasar cipher.,1
"Choose the correct option: Question: You are given a distribution on $X, Y$, and $Z$ and you know that the joint distribution can be written in the form $p(x, y, z)=p(x) p(y \mid x) p(z \mid y)$. What conclusion can you draw? [Recall that $\perp$ means independent and $\mid \cdots$ means conditioned on $\cdots$. Options: A) $Y \\perp Z$ B) $X \\perp Y \\mid Z$ C) $Y \\perp Z \\quad X$ D) $X \\perp Z$ E) $X \\perp Y$ F) $X \\perp Z \\quad \\mid Y$",1
"Choose the correct option: Question: In Text Representation learning, which of the following statements is correct? Options: A) Learning GloVe vectors can be done using SGD in a streaming fashion, by streaming through the input text only once. B) Every recommender systems algorithm for learning a matrix factorization $\\boldsymbol{W} \\boldsymbol{Z}^{\\top}$ approximating the observed entries in least square sense does also apply to learn GloVe word vectors. C) FastText performs unsupervised learning of word vectors. D) If you fix all word vectors, and only train the remaining parameters, then FastText in the two-class case reduces to being just a linear classifier.",1
Choose the correct option: Question: Which one of these is a closed set? Options: A) $\\mathbb{Z}$ with the addition. B) $\\mathbb{Z}^\\star$ with the addition. C) $\\mathbb{Z}^\\star$ with the substaction. D) $\\mathbb{Z}-\\{0\\}$ with the division.,1
Choose the correct option: Question: The Kerckhoffs principle states that the security of a cryptosystem should rely on the secrecy of\dots Options: A) the key only B) the algorithm only C) the channel only,1
Choose the correct option: Question: A basic statement in RDF would be expressed in the relational data model by a table Options: A) with one attribute B) with two attributes C) with three attributes D) cannot be expressed in the relational data model,1
"Choose the correct option: Question: Which of the following statements on Latent Semantic Indexing (LSI) and Word Embeddings (WE) is incorrect Options: A) LSI is deterministic (given the dimension), whereas WE is not B) LSI does not take into account the order of words in the document, whereas WE does C) The dimensions of LSI can be interpreted as concepts, whereas those of WE cannot D) LSI does take into account the frequency of words in the documents, whereas WE does not.",1
Choose the correct option: Question: The term frequency of a term is normalized Options: A) by the maximal frequency of all terms in the document B) by the maximal frequency of the term in the document collection C) by the maximal frequency of any term in the vocabulary D) by the maximal term frequency of any document in the collection,1
"Choose the correct option: Question: When constructing a word embedding, what is true regarding negative samples? Options: A) They are words that do not appear as context words B) They are selected among words which are not stop words C) Their frequency is decreased down to its logarithm D) They are oversampled if less frequent",1
"Choose the correct option: Question: ASLR needs support from: Options: A) the OS kernel, loader, and compiler B) the loader, compiler, and programming language C) the compiler, the hardware, and the programming language D) the programming language, the loader, and the OS kernel E) the hardware, the compiler, and the loader F) the easter bunny",1
Choose the correct option: Question: Let $p$ be a prime number and $n$ be an integer. What is the order of $\mathrm{GF}(p^n)$? Options: A) $p^n$ B) $p^n-1$ C) $p^{n-1}$ D) $1-p^n$,1
"Choose the correct option: Question: Suppose that in a given FP Tree, an item in a leaf node N exists in every path. Which of the following is true? Options: A) N co-occurs with its prefixes in every transaction B) {N}’s minimum possible support is equal to the number of paths C) For every node P that is a parent of N in the FP tree, confidence(P->N) = 1 D) The item N exists in every candidate set",1
"Choose the correct option: Question: Select \emph{incorrect} statement. The brute force technique against a cipher with key $256$ bits is Options: A) impossible even if we can compute without burning an energy. B) impossible since the number of possible keys is too high $2^{256} \\approx 10^{77}$. C) s law."",",1
"Choose the correct option: Question: Suppose we have the following function \(f: [0, 2] o [-\pi, \pi] \). \[f(x) = egin{cases} x^2 & ext{ for } 0\leq x < 1\ 2-(x-2)^2 & ext{ for } 1 \leq x \leq 2 \end{cases} \] Options: A) \\(f\\) is not injective and not surjective. B) \\(f\\) is injective but not surjective. C) \\(f\\) is surjective but not injective. D) \\(f\\) is bijective.",1
"Choose the correct option: Question: Let $K = (K_1, K_2,..., K_n)$, where each $K_i$ is $0$ or $1$ with probability $1/2$. Let $K'=(K'_1, K'_2, ..., K'_n)$ such that, for each $i$, $K'_i \in {0, 1}$ and $K'_{i} = \sum_{j = 1}^i K_j ext{mod} 8.$ True or false: Using $K'$ as the key one can achieve perfect secrecy if the message is $n$ bits. Options: A) True B) False",1
"Choose the correct option: Question: Which statement is true for the Mean Squared Error (MSE) loss MSE( $\mathbf{x}, y):=\left(f_{\mathbf{w}}(\mathbf{x})-y\right)^{2}$, with $f_{\mathrm{w}}$ a model parametrized by the weights $\mathbf{w}$ ? Options: A) MSE is not necessarily convex with respect to the weights of the model $\\mathbf{w}$. B) MSE is more robust to outliers than Mean Absolute Error (MAE). C) For any ML task you are trying to solve, minimizing MSE will provably yield the best model.",1
Choose the correct option: Question: (Backpropagation) Training via the backpropagation algorithm always learns a globally optimal neural network if there is only one hidden layer and we run an infinite number of iterations and decrease the step size appropriately over time. Options: A) True B) False,1
Choose the correct option: Question: Select the \emph{incorrect} statement. Elliptic Curve Diffie-Hellman is Options: A) based on the difficulty of factoring the polynomial of EC. B) based on the difficulty of computing the discrete logarithm in EC. C) used in Bluetooth 2.1. D) used for epassports.,1
"Choose the correct option: Question: Which of the following statements about libFuzzer is/are correct? Options: A) Unit tests may serve as foundation to create libFuzzer fuzzing\n stubs. B) In libFuzzer’s default mode (not fork-mode), the tested APIs\n must not contain \\texttt{exit()}. C) It is better to put narrow targets into the fuzzing stubs, e.g.,\n if a target can parse several data formats, split it into several\n targets, one per format. D) libFuzzer can only test single-threaded targets.",1
Choose the correct option: Question: For which document classifier the training cost is low and inference is expensive? Options: A) for none B) for kNN C) for NB D) for fasttext,1
"Choose the correct option: Question: Consider two distributions $P_0,P_1$ with the same supports and a distinguisher $\mathcal{A}$ that makes $q$ queries. Tick the \textit{incorrect} assertion. Options: A) When $q=1$, $\\mathsf{Adv}(\\mathcal{A})\\leq d(P_0,P_1)$ where $d$ is the statistical distance. B) When $q>1$, $\\mathsf{Adv}(\\mathcal{A})\\leq \\frac{d(P_0,P_1)}{q}$ where $d$ is the statistical distance. C) D) To achieve good advantage, we need to have $q\\approx 1/C(P_0,P_1)$ where $C$ is the Chernoff information.",1
Choose the correct option: Question: Which of the following statement(s) is/are true about Safe Exception Handling (SEH)? Options: A) Neither SafeSEH nor SeHOP checks the order and number of exception handlers. B) The implementation of SEH is compiler specific. C) SEH is a defense that protects C/C++ programs against control-flow hijack attacks through changing exception data structures. D) SafeSEH provides stronger protection than SeHOP.,1
Choose the correct option: Question: What strace tool does? Options: A) It prints out system calls for given program. These system calls are always called when executing the program. B) It prints out system calls for given program. These systems calls are called only for that particular instance of the program. C) To trace a symlink. I.e. to find where the symlink points to. D) To remove wildcards from the string.,1
Choose the correct option: Question: Select the \emph{correct} answer. Options: A) The dictionary attack needs no precomputation. B) The dictionary attack has a memory complexity of order 1. C) The multi-target dictionary attack needs no precomputation. D) The success probability of the dictionary attack depends on the size of the dictionary.,1
"Choose the correct option: Question: Let $f_{\mathrm{MLP}}: \mathbb{R}^{d} \rightarrow \mathbb{R}$ be an $L$-hidden layer multi-layer perceptron (MLP) such that $$ f_{\mathrm{MLP}}(\mathbf{x})=\mathbf{w}^{\top} \sigma\left(\mathbf{W}_{L} \sigma\left(\mathbf{W}_{L-1} \ldots \sigma\left(\mathbf{W}_{1} \mathbf{x}\right)\right)\right) $$ with $\mathbf{w} \in \mathbb{R}^{M}, \mathbf{W}_{1} \in \mathbb{R}^{M \times d}$ and $\mathbf{W}_{\ell} \in \mathbb{R}^{M \times M}$ for $\ell=2, \ldots, L$, and $\sigma$ is an entry-wise activation function. Also, let $f_{\mathrm{CNN}}: \mathbb{R}^{d} \rightarrow \mathbb{R}$ be an $L^{\prime}$-hidden layer convolutional neural network (CNN) such that $$ f_{\mathrm{CNN}}(\mathbf{x})=\mathbf{w}^{\top} \sigma\left(\mathbf{w}_{L^{\prime}} \star \sigma\left(\mathbf{w}_{L^{\prime}-1} \star \ldots \sigma\left(\mathbf{w}_{1} \star \mathbf{x}\right)\right)\right) $$ with $\mathbf{w} \in \mathbb{R}^{d}, \mathbf{w}_{\ell} \in \mathbb{R}^{K}$ for $\ell=1, \ldots, L^{\prime}$ and $\star$ denoting the one-dimensional convolution operator with zero-padding, i.e., output of the convolution has the same dimensionality as the input. Let's assume $\sigma$ is a tanh activation function. Thus, by flipping the signs of all of the weights leading in and out of a hidden neuron, the input-output mapping function represented by the network is unchanged. Besides, interchanging the values of all of the weights (i.e., by permuting the ordering of the hidden neurons within the layer) also leaves the network input-output mapping function unchanged. Suppose that, given the training data, SGD can find a solution with zero training loss, and the (absolute value) weights of such solution are non-zero and all unique. Choose the largest lower bound on the number of solutions (with zero training loss) achievable by $f_{\mathrm{MLP}}$ with $L=1$ and $M$ hidden units on this dataset. Options: A) $M! 2^M$ B) $1$ C) $2^M$ D) $M !$",1
"Choose the correct option: Question: Tick the \emph{incorrect} assertion. In a multiplicative cyclic group $G$ of order $m > 1$ with neutral element $e_G$ \ldots Options: A) $\\lambda = m$, where $\\lambda$ is the exponent of $G$. B) the order of every element $x \\in G$ is $m$. C) there exists $g \\in G$ that generates the whole group. D) for any $x \\in G$, we have that $x^m = e_{G}$.",1
Choose the correct option: Question: Standard encryption threats do not include: Options: A) Known-plaintext attacks. B) Chosen-plaintext attacks. C) Universal forgeries. D) Key-recovery attacks.,1
"Choose the correct option: Question: In linear cryptanalysis,\dots Options: A) one needs to do a chosen plaintext attack. B) one studies how the differences in the input propagate in the cipher. C) one chooses the deviant property with the smallest bias in order to optimize the attack. D) one needs to have about $\\frac{1}{LP}$ pairs of plaintext-ciphertext in order to recover the correct key, where $LP$ is the linear probability of the cipher.",1
Choose the correct option: Question: The needed number of DES operations to attack DES is about ... Options: A) $2^{54}.$ B) $2^{64}.$ C) $2^{128}.$ D) $2^{256}.$,1
"Choose the correct option: Question: Tick the \emph{incorrect} assertion. In \emph{all} finite Abelian groups $(G,+)$ \ldots Options: A) the order of any element divides the order of the group. B) all the elements are generators. C) the operation $+$ is commutative. D) the neutral element has order $1$.",1
"Choose the correct option: Question: When a test fails, it means that: Options: A) either the program under test or the test itself has a bug, or both. B) the program under test has a bug. C) the test is incorrect. D) that both the program and the test have a bug.",1
"Choose the correct option: Question: What is the benefit of LDA over LSI? Options: A) LSI is sensitive to the ordering of the words in a document, whereas LDA is not B) LDA has better theoretical explanation, and its empirical results are in general better than LSI’s C) LSI is based on a model of how documents are generated, whereas LDA is not D) LDA represents semantic dimensions (topics, concepts) as weighted combinations of terms, whereas LSI does not",1
Choose the correct option: Question: Select the \emph{incorrect} statement. Pedersen Commitment is Options: A) unconditionally hiding. B) computationally binding. C) based on the hardness of the discrete logarithm problem. D) based on DSA.,1
Choose the correct option: Question: Let P be the statement ∀x(x>-3 -> x>3). Determine for which domain P evaluates to true: Options: A) -3<x<3 B) x>-3 C) x>3 D) None of the other options,1
Choose the correct option: Question: Tick the assertion related to an open problem. Options: A) $NP\\subseteq IP$. B) $P\\subseteq IP$. C) $PSPACE=IP$. D) $NP = \\text{co-}NP$.,1
"Choose the correct option: Question: Consider the logistic regression loss $L: \R^d o \R$ for a binary classification task with data $\left( \xv_i, y_i ight) \in \R^d imes \{0, 1\}$ for $i \in \left\{ 1, \ldots N ight\}$: egin{equation*} L(\wv) = rac{1}{N} \sum_{i = 1}^N igg(\log\left(1 + e^{\xv_i^ op\wv} ight) - y_i\xv_i^ op\wv igg). \end{equation*} Which of the following is a gradient of the loss $L$? Options: A) \nabla L(\\wv) = \x0crac{1}{N} \\sum_{i = 1}^N \\; \\xv_i \x08igg( y_i - \x0crac{e^{\\xv_i^\top\\wv}}{1 + e^{\\xv_i^\top\\wv}}\x08igg) $ B) \nabla L(\\wv) = \x0crac{1}{N} \\sum_{i = 1}^N \\; \\xv_i \x08igg( \x0crac{1}{1 + e^{-\\xv_i^\top\\wv}} - y_i\x08igg) $ C) \nabla L(\\wv) = \x0crac{1}{N} \\sum_{i = 1}^N \\; \x08igg( \x0crac{e^{\\xv_i^\top\\wv}}{1 + e^{\\xv_i^\top\\wv}} - y_i\\xv_i \x08igg)$ D) \nabla L(\\wv) = \x0crac{1}{N} \\sum_{i = 1}^N \\; \x08igg( \\xv_i \x0crac{e^{\\xv_i^\top\\wv}}{1 + e^{\\xv_i^\top\\wv}} - y_i\\xv_i^\top\\wv\x08igg)$",1
"Choose the correct option: Question: Regarding the Expectation-Maximization algorithm, which one of the following false? Options: A) Assigning equal weights to workers initially decreases the convergence time B) The label with the highest probability is assigned as the new label C) It distinguishes experts from normal workers D) In E step the labels change, in M step the weights of the workers change",1
"Choose the correct option: Question: Consider the following set of frequent 3-itemsets: {1, 2, 3}, {1, 2, 4}, {1, 2, 5}, {1, 3, 4}, {2, 3, 4}, {2, 3, 5}, {3, 4, 5}. Which one is not a candidate 4-itemset? Options: A) {1,2,4,5} B) {1,3,4,5} C) {2,3,4,5} D) {1,2,3,4}",1
Choose the correct option: Question: What is the gradient of $\mathbf{x}^{\top} \mathbf{W} \mathbf{x}$ with respect to all entries of $\mathbf{W}$ (written as a matrix)? Options: A) (a) $\\mathbf{W} \\mathbf{x}$ B) (b) $\\mathbf{W}^{\\top} \\mathbf{x}$ C) (c) $\\square\\left(\\mathbf{W}+\\mathbf{W}^{\\top}\\right) \\mathbf{x}$. D) (d) $\\mathbf{W}$ E) (e) $\\mathbf{x} \\mathbf{x}^{\\top}$. F) (f) $\\mathbf{x}^{\\top} \\mathbf{x}$ G) (g) $\\mathbf{W} \\mathbf{W}^{\\top}$.,1
"Choose the correct option: Question: In an interactive proof system for a language $L$, having $\beta$-soundness means that\dots Options: A) if we run the protocol with input $x\\not\\in L$, with a \\textbf{malicious prover}, and a \\textbf{honest verifier} the probability that the protocol succeeds is upper-bounded by $\\beta$. B) if we run the protocol with input $x\\in L$, with a \\textbf{malicious prover}, and a \\textbf{honest verifier} the probability that the protocol succeeds is upper-bounded by $\\beta$. C) if we run the protocol with input $x\\in L$, with a \\textbf{honest prover}, and a \\textbf{malicious verifier} the probability that the protocol succeeds is upper-bounded by $\\beta$. D) if we run the protocol with input $x\\in L$, with a \\textbf{honest prover}, and a \\textbf{honest verifier} the probability that the protocol succeeds is upper-bounded by $\\beta$.",1
Choose the correct option: Question: In the first pass over the database of the FP Growth algorithm Options: A) Frequent itemsets are extracted B) A tree structure is constructed C) The frequency of items is computed D) Prefixes among itemsets are determined,1
"Choose the correct option: Question: In an FP tree, the leaf nodes are the ones with: Options: A) Lowest confidence B) Lowest support C) Least in the alphabetical order D) None of the other options.",1
"Choose the correct option: Question: Select the \emph{correct} statement. The Plain RSA Signature scheme Options: A) has modulus $N=p^2$. B) has public modulus $e$ to be selected so that $\\text{gcd} (e, \\varphi(N)) > 1$. C) allows us to pick a fixed public key exponent like $e=3$ or $e=2^{16}+1$. D) has a secret modulus $d$ to be selected so that $e+d = 0 \\pmod{\\varphi(N)}$.",1
Choose the correct option: Question: Which of the following properties is part of the RDF Schema Language? Options: A) Type B) Predicate C) Description D) Domain,1
"Choose the correct option: Question: In practice, what is the typical size of an RSA modulus? Options: A) 64 bits B) 256 bits C) 1024 bits D) 8192 bits",1
"Choose the correct option: Question: Let $n \geq 2$ be a positive integer, and $M$ a uniformly distributed binary message of length $2n$. Let $P_K(M)$ denote the one-time pad encryption of $M$ with key $K$. Let $K_1$ be a uniformly distributed binary key length $n$. Let $K_2$ be the complement of $K_1$. Let $K_3$ be the reverse of $K_1$. Let $K_i||K_j$ denote the concatenation of the two keys. True or false: Encryption with the key $K_4 = ( K_1|| K_1 ) $, $P_{K_4}(M)$ provides perfect secrecy. Options: A) False B) True",1
"Choose the correct option: Question: Consider a binary classification task as in Figure~\AMCref{fig:lr_data}, which consists of 14 two-dimensional linearly separable samples (circles corresponds to label $y=1$ and pluses corresponds to label $y=0$). We would like to predict the label $y=1$ of a sample $(x_1, x_2)$ when the following holds true \[ \prob(y=1|x_1, x_2, w_1, w_2) = rac{1}{1+\exp(-w_1x_1 -w_2x_2)} > 0.5 \] where $w_1$ and $w_2$ are parameters of the model. If we obtain the $(w_1, w_2)$ by optimizing the following objective $$ - \sum_{n=1}^N\log \prob(y_n| x_{n1}, x_{n2}, w_1, w_2) + rac{C}{2} w_2^2 $$ where $C$ is very large, then the decision boundary will be close to which of the following lines? Options: A) $x_1 + x_2 = 0$ B) $x_1 - x_2 = 0$ C) $x_1 = 0$ D) $x_2 = 0$",1
Choose the correct option: Question: Tick the \emph{incorrect} statement. When $x\rightarrow+\infty$ \ldots Options: A) $x^3 + 2x + 5 = \\mathcal{O}(x^3)$. B) $\\frac{1}{x^2} = \\mathcal{O}(\\frac{1}{x})$. C) $2^{\\frac{x}{\\log x}} = \\mathcal{O}(2^x)$. D) $n^x = \\mathcal{O}(x^n)$ for any constant $n>1$.,1
"Choose the correct option: Question: Consider the program below. Tick the correct answer. def fun(x: List[Int]) = if x.isEmpty then None else Some(x) val lists = List(List(1, 2, 3), List(), List(4, 5, 6)) for \t l <- lists \t v1 <- fun(l) \t v2 <- fun(v1) yield v2 Options: A) This program does not compile.",1
"Choose the correct option: Question: Let $\mathcal C_1$ be a linear code over $\mathbb F_3^n$, and let $\mathcal C_2$ be a linear code over $\mathbb F_2^n$. True or false: $\mathcal C_1 \cap \mathcal C_2$ is necessarily a linear code over $\mathbb F_3^n$. Options: A) False B) True",1
Choose the correct option: Question: Which of the following are part of the RDF schema language? Options: A) The «\xa0type\xa0» statement for RDF resources? B) The «\xa0domain\xa0» statement for RDF properties? C) The «\xa0subject\xa0» statement for RDF statements?,1
"Choose the correct option: Question: Under which condition is an element $x\in \mathbb{Z}_n$ invertible? Options: A) $\\mathsf{gcd}(x,\\varphi (n)) = 1$. B) $\\mathsf{gcd}(x,n-1) = 1$. C) $\\mathsf{gcd}(x,n) = 1$. D) $\\mathsf{gcd}(x,n) \\ne 1$.",1
Choose the correct option: Question: Tick the \emph{false} assertion. The index of coincidence Options: A) is a probability. B) can help breaking Vigen\\`ere cipher. C) is different for a random string than for some text in English. D) is the best known attack against the Vernam cipher.,1
"Choose the correct option: Question: For each of the sub-questions of this question (next page), tick/check the corresponding box if the presented sentence is correct at the corresponding level (for a human). There will be a penalty for wrong boxes ticked/checked.The duke were also presented with a book commemorated his visit’s mother. Options: A) lexical B) syntactic C) semantic D) pragmatic E) none of the above is correct",1
Choose the correct option: Question: An element of the finite field $\mathrm{GF}(2^8)$ is usually represented by\dots Options: A) \\dots one hexadecimal digit. B) \\dots eight bytes. C) \\dots two hexadecimal digits. D) \\dots an irreducible polynomial of degree 8.,1
Choose the correct option: Question: A simple substitution cipher can be broken \dots Options: A) by analysing the probability occurence of the language. B) only by using a quantum computer. C) by using the ENIGMA machine. D) by using public-key cryptogaphy.,1
"Choose the correct option: Question: Which of the following statements regarding topic models is false? Options: A) Topic models map documents to dense vectors B) In LDA, topics are modeled as distributions over documents C) LDA assumes that each document is generated from a mixture of topics with a probability distribution D) Topics can serve as features for document classification",1
Choose the correct option: Question: What adversarial model does not make sense for a message authentication code (MAC)? Options: A) key recovery. B) universal forgery. C) existential forgery. D) decryption.,1
"Choose the correct option: Question: Which of the following statements are true about command injection? Options: A) The root cause of command injection is the lack of distinction\n between data plane and control/code plane. B) Command injection allows the attacker to launch new processes or\n invoke internal shell commands. C) To mitigate command injection, it is best to replace powerful\n shell commands (e.g., \\texttt{system()}) with less privileged alternatives\n such as \\texttt{read\\_file()}. D) Command injection can be mitigated, in general, by\n prohibiting the ""\\texttt{;}"" character. E) Command injection is unique to PHP web applications.",1
Choose the correct option: Question: The \textbf{hyperparameters} are learned with ... (One answer) Options: A) training B) validation C) test D) all the data together,1
"Choose the correct option: Question: Consider:Non-terminals: S (top-level), NP (for ""noun phrase""), VP (for ""verbal phrase""), N (for ""Noun""), V (for ""Verb""), Det (for ""Determiner"").PoS tags: N, V, DetTerminals: I, yesterday, in, rain, went, home, the, cat, goOut of the following, select the ones which are possible valid ""syntactic rules"" as defined in a context-free grammar for processing (a tiny part of) English.A penalty will be applied for any incorrect answers. Options: A) S\xa0→ NP VP B) NP → Det N C) V → VP N\xa0 D) NP → N E) VP → VP NP F) VP NP → V N G) VP → the cat H) Det → went I) Det N → NP J) S → VP",1
Choose the correct option: Question: If the top 100 documents contain 50 relevant documents Options: A) the precision of the system at 50 is 0.25 B) the precision of the system at 100 is 0.5 C) the recall of the system is 0.5 D) All of the above,1
"Choose the correct option: Question: For each of the sub-questions of this question (next page), tick/check the corresponding box if the presented sentence is correct at the corresponding level (for a human). There will be a penalty for wrong boxes ticked/checked.Some sentences is hard understand to. Options: A) lexical B) syntactic C) semantic D) pragmatic E) none of the above is correct",1
"Choose the correct option: Question: Select the \emph{incorrect} statement. In ElGamal signature Options: A) public parameters are a prime number $p$ and a generator $g$ of $\\mathbb{Z}_p^*$. B) the public key is $K_p = y = g^x$, where $x$ is the secret key. C) verification checks whether $y^rr^s=g^{H(M)}$ for signature $\\sigma=(r, s)$ of the message $M$ and the hash function $H$. D) requires a secure channel to transfer the signature.",1
Choose the correct option: Question: Which of the following ciphers is based on arithmetics over the finite field $\mathrm{GF}(2^8)$? Options: A) AES B) DES C) A5/1 D) RC4,1
"Choose the correct option: Question: Tick the \textbf{true} statement regarding $\mathbb{Z}_p^*$, where $p$ is an arbitrary prime number. Options: A) It is a group of prime order when $p>3$. B) It has $\\varphi(p-1)$ generators. C) For any $x \\in \\mathbb{Z}_p^*$ we have $x^{p}=1 \\pmod p$ D) It is isomorphic to $\\mathbb{Z}_n^*$ for all $n >0$.",1
Choose the correct option: Question: Select \emph{incorrect} statement. Generic attacks on DES include Options: A) time memory tradeof against 2 key Triple DES. B) collision attack against 3 key Triple DES. C) meet in the middle attack against 3 key Triple DES. D) known plaintext attack by Van Oorschot-Wiener agains 2 key Triple DES.,1
"Choose the correct option: Question: In an x86 multiprocessor system with JOS, select all the correct options. Assume every Env has a single thread. Options: A) Two Envs could run on the same processor simultaneously. B) Two Envs could run on two different processors simultaneously. C) One Env could run on two different processors simultaneously. D) One Env could run on two different processors at different times.",1
"Choose the correct option: Question: For a user that has not done any ratings, which method can make a prediction? Options: A) User-based collaborative RS B) Item-based collaborative RS C) Content-based RS D) None of the above",1
"Choose the correct option: Question: Under certain conditions, maximizing the log-likelihood is equivalent to minimizing mean-squared error for linear regression. The mean-squared error can be defined as $\mathcal{L}_{m s e}(\mathbf{w}):=$ $\frac{1}{2 N} \sum_{n=1}^{N}\left(y_{n}-\widetilde{\mathbf{x}}_{n}^{\top} \mathbf{w}\right)^{2}$ and $y_{n}=\widetilde{\mathbf{x}}_{n}^{\top} \mathbf{w}+\varepsilon_{n}$ is assumed for the probabilistic model. Which of following conditions is necessary for the equivalence? Options: A) The noise parameter $\\varepsilon_{n}$ should have a normal distribution. B) The target variable $y_{n}$ should have a normal distribution. C) The i.i.d. assumption on the variable $\\mathbf{w}$. D) The conditional probability $p\\left(y_{n} \\mid \\widetilde{\\mathbf{x}}_{n}, \\mathbf{w}\\right)$ should follow a Laplacian distribution. E) The noise parameter $\\varepsilon_{n}$ should have non-zero mean.",1
