question,label
When should you not use serverless?,2
What is the shortest hit home run hit in Fenway Park?,2
If there is no equalization tank in a treatment plant then what happens?,2
How come the AAP got massive public support in Punjab politics so quickly?,2
What is the most incredible feat of human will?,2
"Instead of extracting minerals and elements from Africa, cradle of the Earth, for EV battery elements, why dont we just extract dig large holes in our own countries instead of always relying on motherland Africa?",2
"Question for parents who let their children watch rated R movies before they were 17: at what age did you let them begin watching R-rated movies? Also, why did you let them start at THAT age (e.g. 13) and not 1 year younger or 1 year older?",2
What is the cheapest city in San Francisco Bay Area?,2
What's it like to have a 150 IQ? Is life easier? What are the advantages you feel you have over others? Are there any disadvantages?,2
Are credit card points worth more than credit card miles?,2
Why did the Finnish group ditch the Russian-built nuclear plant plan?,2
How many gun owners have actually stopped a crime from being committed by using a gun?,2
"After playing a full-sized bass guitar all night, does the low weight of a ukulele bass seem appealing?",2
What tactical maneuvers did the Ancient Roman Legion develop to counter the Parthian cavalry after the Battle of Carrhae?,2
Can we take care of our own before we help everybody else? There are so many places in America that need help first.,2
How is Sweden able to send almost no trash to a landfill?,2
By what right did Sweden enter NATO without Russia's consent?,2
What are some unique startup ideas for India?,2
"Will Steam-Valve ever make another game again? I don't even care if it's Half Life, Portal, or anything.",2
When Jordan annexed the West Bank was there any Palestinian resistance against Jordanian rule? Was the Jordanian administration formally legalized?,2
Why is there an exclamation mark on an empty battery icon and my Kindle paperwhite won't start?,2
What are the best books to know about Dravidianism of Tamilnadu?,2
"Why is the book ""I Alone Can Fix It"" by Pulitzer Prize-winning Washington Post reporters Carol Leonnig and Philip Rucker so controversial?",2
What is something that you will never do?,2
What is the import duty of bringing 50 inch SMART LED TV from Dubai to India?,2
"Before legalization, what did people think zig zags were used for?",2
Why does a shipping company pay a high salary to a captain?,2
"Is it making a seller account on eBay free, and what are the hurdles we may have to face?",2
What is the reason Jio loses 1.9 cr subscribers in September as Airtel continues to gain?,2
"If Parshuram is the incarnation of Vishnu, then why didn't Parshuram recognize Ram during the breaking of the Shiva bow event?",2
Why are there so many pink/red colored weather balloons in Alaska and Canada?,2
Will Facebook's Meta give Apple Watch a run for its money?,2
Can you put magnets on an electric meter to slow it down?,2
"What kind of damage would Phonon Maser weapons do, thermal or kinetic?",2
What makes Japanese block printing so special?,2
"What does “intersexed” mean and why are there now as many as 58 different gender classifications? Who is behind all this labeling, classifying and branding of human beings? What purpose does it serve?",2
Why is blue the most used color on the internet?,2
What are 2021’s top five Magento development trends?,2
Is it okay for a single woman in her thirties to get her first kitten (and/or pet)?,2
Do soldiers pick up fallen enemy weapons to use if they are out of ammo on their weapons?,2
"When the dollar devalues to 1 euro = $2.50 or $3, will Americans then accept the US economy is weak? The dollar has been kept artificially high for decades and its not sustainable.",2
"Why did Constantine I move the capital out of Rome, but didn't change the name of the Roman Empire?",2
What are some reasons I should stop watching Bollywood movies?,2
What are the MBTI equivalents of Enneagram types?,2
Where can you get YouTube annual report 2017 or 2018?,2
My rabbit has the skin and fur on the top of his head peeled off. What is happening?,2
Which regions of Texas were settled by people from Appalachia?,2
What are the safest countries to travel in Africa?,2
Why do we need website usability?,2
What are factors that influence human resources planning?,2
Is chicken in dumplings considered a type of chowder?,2
Do people in Portugal and the United States know that the actor Carlton from the show “Fresh Prince” is ethnic Portuguese?,2
How can we add Google AdMob ads into App Inventor projects?,2
How did Flipkart scam you in Big Billion Days?,2
Do you think after ROTS ended Yoda knew Padme was the one Anakin was trying to save?,2
What are the three components of the cell theory?,2
"Is ""Star Trek II: The Wrath of Khan"" (1982) worth watching if you found ""Star Trek: The Motion Picture"" (1979) to be plodding and maddeningly slow-paced?",2
"Can Mondays be exciting for real, if you are doing what you love?",2
Why did Talaat Pasha order the Armenian genocide? What was the Young Turk's involvement in this genocide?,2
"Why are there different systems of money transfer like RTGS, NEFT and IMPS?",2
Is it safe to apply aloe vera gel on the face overnight?,2
Why am I always rejected by the men I am interested in?,2
What's your favourite British myth or legend?,2
How do I get 10k subs on YouTube?,2
Hello! My Aiwa compact disc stereo cassette receiver’s cd drawer will not fully close. It is jammed somehow but I can’t figure out how. What should I do?,2
How do you open a zip file on a Mac?,2
Does the Korean Drama ‘Do You Like Brahms?’ make a point? What is the direction of the storyline?,2
Should I buy a OnePlus 6 or a Samsung Galaxy S8?,2
How can I recognise fake Facebook profile?,2
How can I learn to be compassionate toward myself?,2
"What is ""wine etiquette"" not being followed by most wine lovers? Why?",2
Why does my uncle stare at me whenever I don't cover my navel in a lehenga? What does he want? Is it safe for a teenager to wear an open lehenga?,2
Why are people quitting sugar or just anti-sugar in general?,2
What is the best ayurvedic medicine for diabetes?,2
"If you had one wish from a genie in a bottle, what would it be?",2
"With how hard it is being an undocumented immigrant, why not just give them citizenship?",2
"I am physically fit and have a proper diet, however, my BMI of 18 suggests I’m underweight - how is this possible?",2
Could Superman surpass Odin in power with Sundip?,2
"IIT Madras mess has introduced separate entrance, utensils and basins for non-vegetarian students, some of whom are considering it as equivalent of 'untouchability'. What are your views on the matter?",2
"As a new professional, how easy is it to enter the market? Find customers? Find a place to work? Hit your targeted revenue goals? Be able to reinvest in yourself?",2
How do I unlock a Boost mobile phone to work with a Sprint SIM card?,2
What is the difference between Angular and AngularJS?,2
Are Bajaj water heaters energy-efficient?,2
What do you want for EXO to do after majority of the members get back from enlistment? What kind of performance/artistic side do you expect from a more mature EXO?,2
Just like blood and bone marrow is it possible to get insulin from another human why do we get it from animals?,2
What do gun fanatics have to say about the fact that there are over 130 studies proving that gun control works? Do they just deny the facts?,2
"How might I start my search, based on my belief that I would make for a choice househusband for a hottie (female) Silicon Valley nerd?",2
What social media platform will you never go on?,2
"If I buy an iPhone from a guy who stole it from the Apple store, can Apple/network carrier blacklist it?",2
What are some good unknown destinations to travel in 2019?,2
How can I debug my WordPress website?,2
Do you prefer using urinals or private toilets?,2
Why are garages such a priority in houses in the UK given that hardly anyone actually uses them to store their car in?,2
Why do you think that Target has been so successful in the United States but not in Canada?,2
How do I choose courses for an MS in the USA after getting selection in a US university?,2
Why do people say that Steph Curry is 5′11″ and 6′3″?,2
How possible is it for a US Army from Afghanistan to send money through a United Nation courier delivery company?,2
What should I do before a month of the 10th board exams?,2
How do I create a customized WordPress website?,2
How has the ABC breakfast television program Good Morning America been able to maintain its popularity for more than 4 decades? Why does it continue to air daily?,2
How can we end the horrific dog meat trade in Asian countries?,2
How can I use WhatsApp without a SIM card on your phone?,2
What are the best decisions ever made by Apple?,2
"In the aviation industry, what is your favorite pilot watch?",2
What are the best features of a Saab Gripen?,2
What video codecs does Plex support? Does Plex support AMD GPUs with H.265/HEVC decoding and encoding (hardware acceleration)?,2
Could the money going to the Central Vista project be diverted to the COVID-19 efforts?,2
"If you and your wife were laying in bed and you both hear a noise downstairs at 3 AM, do you believe that it is your duty as a man to investigate the noise and put yourself at potential risk to protect you and your wife? Why or why not?",2
Why do PlayStation fans hate Xbox?,2
How can I get my left (weaker) hand to play chords while doing a slow arpeggio on the right (dominant) hand like this piano tutorial https://youtu.be/J68H7OWKEoQ (I find playing with my left hand outside of bass notes or scales too hard)?,2
What do you mean by a set and subset?,2
Are there any advantages or disadvantages to buying a steel boat?,2
Can a Tomahawk missile hit a tank?,2
Is the WHO report estimating 4.7 million COVID deaths in India correct?,2
Which is the best spa in Patna?,2
Do Steam games stay on your account?,2
Can you tame an older feral cat?,2
Did Kishimoto originally want Sasuke to be the main character of his story instead of Naruto?,2
How does a wave function collapse in quantum mechanics/physics?,2
What is the difference between the Opera GX web browser and the regular Opera web browser?,2
"Why are western countries including the United States publicly stating what military equipment they are sending to Ukraine? Whatever happened to keeping the enemy in the dark of your plans? Is it just politics, hubris or stupidity?",2
How do ballroom dance competitions work?,2
"Why does it appear Captain America's Vibranium shield seems almost indestructible, but in ‘Black Panther’ the Vibranium armored cars are easily destroyed? Are there different types of Vibranium?",2
Obviously I’m going to have to speak to a lawyer about this. I am the trustee of a family trust and a beneficiary. I wish to buy out the other beneficiary for five percent above market value. How can I do that?,2
What are best budget friendly airpodes under 1500 in India 2023?,2
Could you recommend a math book that contains a lot of problems? Level doesn't matter.,2
What type of ecology is the Amazon rainforest?,2
Do you think John Lennon would have been a Nirvana fan?,2
Is NIFT Patna good?,2
How can people take old videos and upscale them to 4k?,2
"Why does Transcendental Meditation smell like a scam? Is this trademarked, paid program for real, or are they piggybacking on the general meditation trend?",2
How can I tell if my pet fish are getting sick?,2
What does a poor Korean family look like in South Korea?,2
Is China keeping North Korea from using nukes?,2
How can I become a successful digital marketer here in Nigeria?,2
"Is it true that credibility of any regime gets downgraded in the country, with the fall of Indian Rupee against Dollar?",2
What are the causes of most frequent occurrence of landslides in Himalayas than in the Western Ghats?,2
"My manager said she is not able to keep my position anymore but asks me for a resignation letter. Am I fired, or did I quit?",2
